room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6065576,13377976,Entire home/apt,,Hollywood,0,,3.0,0.0,150.0,2.0,34.102165,-118.326271,2015-11-17 16:53:29.826236
9107055,20398853,Entire home/apt,,Hollywood,1,5.0,3.0,1.0,88.0,2.0,34.08527,-118.330228,2015-11-17 12:33:34.377797
8988671,33982216,Entire home/apt,,Hollywood,0,,3.0,0.0,119.0,1.0,34.102581,-118.342964,2015-11-17 17:14:13.783728
6819944,35712882,Entire home/apt,,Hollywood Hills,21,5.0,2.0,0.0,125.0,1.0,34.10816,-118.330238,2015-11-17 08:15:45.096200
9184611,47786546,Entire home/apt,,Hollywood Hills,0,,2.0,1.0,80.0,14.0,34.106963,-118.320504,2015-11-16 23:09:23.912644
8968717,3685183,Entire home/apt,,Hollywood,0,,2.0,1.0,70.0,7.0,34.095262,-118.333452,2015-11-17 12:12:48.500041
9314957,15981998,Entire home/apt,,Hollywood Hills,0,,1.0,0.0,100.0,1.0,34.105636,-118.333426,2015-11-16 18:51:01.591884
9462891,32748372,Entire home/apt,,Hollywood Hills,0,,4.0,1.0,130.0,1.0,34.105269,-118.334765,2015-11-17 20:01:20.245687
9363661,25908590,Entire home/apt,,Hollywood,0,,4.0,1.0,123.0,1.0,34.102511,-118.325275,2015-11-16 18:12:36.384383
8525279,44536432,Entire home/apt,,Hollywood,1,5.0,2.0,1.0,85.0,1.0,34.095169,-118.351869,2015-11-17 14:24:09.717668
9369837,44511989,Entire home/apt,,Hollywood,0,,,2.0,250.0,1.0,34.102692,-118.337955,2015-11-16 22:25:15.060280
9393407,48189864,Entire home/apt,,Hollywood Hills West,0,,4.0,2.0,349.0,1.0,34.100794,-118.363783,2015-11-17 11:09:32.976409
9451421,31476460,Entire home/apt,,Hollywood Hills,0,,5.0,3.0,225.0,1.0,34.111784,-118.329585,2015-11-16 14:33:24.843763
9371451,48623230,Entire home/apt,,East Hollywood,0,,2.0,1.0,75.0,1.0,34.08555,-118.29647,2015-11-17 21:09:44.522215
9095677,15044269,Entire home/apt,,Hollywood,0,,2.0,0.0,121.0,6.0,34.099686,-118.348674,2015-11-17 06:58:33.334732
9064838,5523362,Entire home/apt,,Hollywood Hills West,0,,2.0,1.0,140.0,1.0,34.101573,-118.363334,2015-11-17 17:51:35.164220
8666813,10913039,Entire home/apt,,Hollywood,9,5.0,3.0,1.0,89.0,1.0,34.101528,-118.313889,2015-11-17 18:38:22.760380
9242001,1984131,Entire home/apt,,Los Feliz,0,,4.0,2.0,150.0,2.0,34.106003,-118.300602,2015-11-16 14:37:50.242406
9081373,47287361,Entire home/apt,,Hollywood,0,,,2.0,125.0,1.0,34.101643,-118.312254,2015-11-16 13:37:29.753129
9079626,47347119,Entire home/apt,,Hollywood,1,5.0,4.0,1.0,90.0,1.0,34.102523,-118.34564,2015-11-17 01:29:08.350129
8475389,2697699,Entire home/apt,,Hollywood,2,5.0,4.0,2.0,200.0,1.0,34.103449,-118.333395,2015-11-16 18:26:26.759210
9182505,47512514,Entire home/apt,,Hollywood,0,,4.0,1.0,140.0,2.0,34.09728,-118.342694,2015-11-17 12:48:52.709924
9172166,47732578,Entire home/apt,,Silver Lake,1,4.0,3.0,1.0,90.0,1.0,34.09469,-118.281783,2015-11-17 18:39:30.557142
9236566,12812392,Entire home/apt,,Hollywood,0,,4.0,1.0,128.0,1.0,34.101645,-118.331601,2015-11-16 18:21:17.010914
8459202,44511989,Entire home/apt,,Hollywood,1,,4.0,1.0,165.0,2.0,34.101904,-118.338169,2015-11-16 22:26:22.629659
9111959,33982216,Entire home/apt,,Hollywood,0,,,2.0,159.0,1.0,34.09535,-118.3511,2015-11-17 08:54:22.080158
9262722,48033276,Entire home/apt,,Hollywood,0,,4.0,2.0,300.0,7.0,34.101391,-118.356594,2015-11-17 21:31:54.426063
9012403,45857274,Entire home/apt,,Hollywood,1,5.0,5.0,2.0,220.0,1.0,34.101704,-118.321197,2015-11-17 20:20:41.538647
9438457,18412061,Entire home/apt,,Hollywood Hills,0,,4.0,1.0,199.0,2.0,34.113551,-118.325529,2015-11-17 10:49:50.684881
9447574,1716014,Entire home/apt,,Hollywood Hills,0,,4.0,2.0,270.0,4.0,34.110725,-118.330942,2015-11-16 12:41:06.099258
9428251,14537558,Entire home/apt,,Hollywood,0,,4.0,2.0,85.0,1.0,34.087322,-118.3309,2015-11-17 12:12:32.883197
9461699,49030688,Entire home/apt,,Hollywood,0,,3.0,1.0,79.0,1.0,34.101289,-118.313373,2015-11-17 05:29:33.006638
9320716,11507720,Entire home/apt,,Hollywood,0,,4.0,1.0,90.0,6.0,34.104469,-118.312449,2015-11-16 09:36:46.047198
4082561,50229,Entire home/apt,,Hollywood,0,,5.0,3.0,195.0,1.0,34.092904,-118.321447,2015-11-17 19:30:21.875155
7292992,38195731,Entire home/apt,,Hollywood Hills West,0,,,3.0,799.0,5.0,34.124805,-118.372459,2015-11-17 18:10:56.937572
6899287,27999490,Entire home/apt,,Hollywood,0,,5.0,1.0,150.0,2.0,34.099394,-118.344066,2015-11-17 15:16:05.427672
8811402,45324825,Entire home/apt,,Hollywood Hills,0,,4.0,1.0,550.0,1.0,34.120422,-118.316983,2015-11-17 14:35:56.630564
8889293,46510644,Entire home/apt,,Inglewood,0,,4.0,2.0,225.0,1.0,33.96072,-118.333681,2015-11-17 19:35:04.346583
5759709,29078317,Entire home/apt,,Inglewood,1,4.0,,2.0,95.0,1.0,33.945696,-118.323635,2015-11-16 22:21:52.320413
8942537,8402388,Entire home/apt,,La Cañada Flintridge,0,,4.0,1.0,99.0,1.0,34.188,-118.185343,2015-11-17 10:13:36.420560
9022667,47104872,Entire home/apt,,Lake Balboa,0,,4.0,3.0,150.0,1.0,34.187329,-118.509351,2015-11-17 21:11:31.546935
8610483,45298023,Entire home/apt,,Van Nuys,0,,4.0,1.0,70.0,1.0,34.206996,-118.475841,2015-11-16 15:22:06.668744
9187459,3401097,Entire home/apt,,Lincoln Heights,0,,2.0,1.0,95.0,1.0,34.084291,-118.217591,2015-11-17 06:31:06.460582
9189631,47808357,Entire home/apt,,Long Beach,0,,2.0,1.0,120.0,3.0,33.764048,-118.169364,2015-11-16 15:05:12.901171
9154750,218727,Entire home/apt,,Long Beach,0,,2.0,1.0,55.0,3.0,33.768302,-118.17889,2015-11-16 21:46:47.275262
9253285,46948010,Entire home/apt,,Long Beach,1,5.0,2.0,1.0,94.0,2.0,33.765638,-118.180409,2015-11-17 18:42:32.125481
9368103,18273575,Entire home/apt,,Long Beach,1,,5.0,1.0,90.0,1.0,33.792843,-118.133983,2015-11-16 13:59:50.444223
9024916,12373881,Entire home/apt,,Long Beach,0,,2.0,1.0,149.0,3.0,33.769831,-118.132211,2015-11-17 17:24:13.402092
9186454,1583852,Entire home/apt,,Long Beach,0,,2.0,1.0,150.0,24.0,33.753747,-118.13271,2015-11-17 18:18:55.244681
9157734,33876540,Entire home/apt,,Long Beach,0,,4.0,2.0,200.0,2.0,33.75951,-118.136382,2015-11-17 09:05:13.700818
9235745,5202718,Entire home/apt,,Long Beach,0,,5.0,2.0,300.0,4.0,33.756204,-118.131636,2015-11-16 13:23:22.820858
9077344,6944039,Entire home/apt,,Long Beach,0,,,3.0,395.0,3.0,33.754117,-118.121646,2015-11-16 17:37:06.070120
9473440,2820061,Entire home/apt,,Long Beach,0,,4.0,1.0,150.0,1.0,33.763101,-118.136951,2015-11-17 03:40:12.977090
9316338,48355457,Entire home/apt,,Long Beach,0,,,4.0,399.0,3.0,33.768207,-118.124943,2015-11-17 20:59:58.855440
8669550,5971563,Entire home/apt,,Long Beach,1,5.0,,2.0,98.0,2.0,33.786055,-118.149847,2015-11-17 19:10:01.513893
9234228,10707682,Entire home/apt,,Long Beach,3,5.0,2.0,1.0,97.0,1.0,33.799397,-118.195164,2015-11-17 12:50:49.684886
9199513,39401074,Entire home/apt,,Long Beach,0,,4.0,1.0,88.0,1.0,33.777097,-118.186084,2015-11-17 08:28:28.449603
9172534,46713780,Entire home/apt,,Long Beach,0,,4.0,2.0,175.0,2.0,33.760601,-118.141343,2015-11-17 20:03:42.862673
9136060,47581688,Entire home/apt,,Long Beach,1,5.0,4.0,2.0,110.0,2.0,33.766753,-118.146444,2015-11-17 12:32:59.860404
9096513,46425632,Entire home/apt,,Long Beach,0,,3.0,1.0,55.0,1.0,33.768872,-118.172978,2015-11-17 14:53:38.047723
9078626,47345130,Entire home/apt,,Long Beach,0,,2.0,0.0,100.0,1.0,33.765562,-118.182985,2015-11-17 06:51:01.819779
6414899,26364483,Entire home/apt,,Long Beach,2,,2.0,1.0,71.0,1.0,33.759216,-118.133057,2015-11-17 10:01:34.438274
9200471,47853676,Entire home/apt,,Long Beach,0,,5.0,1.0,105.0,1.0,33.765889,-118.178287,2015-11-16 19:48:24.051201
5551048,12761355,Entire home/apt,,Long Beach,3,5.0,4.0,1.0,125.0,3.0,33.756979,-118.131285,2015-11-17 08:34:56.057698
8614318,45316121,Entire home/apt,,Long Beach,4,4.5,2.0,0.0,135.0,1.0,33.757013,-118.138817,2015-11-17 03:12:07.305260
9186593,47794536,Entire home/apt,,Long Beach,1,5.0,2.0,1.0,116.0,2.0,33.782383,-118.141499,2015-11-17 09:22:27.004853
8845673,30605936,Entire home/apt,,Long Beach,0,,4.0,1.0,100.0,1.0,33.765659,-118.150705,2015-11-17 18:37:59.657404
9437323,48914089,Entire home/apt,,Los Feliz,0,,4.0,1.0,125.0,1.0,34.111315,-118.273478,2015-11-17 02:50:35.253714
194864,866960,Entire home/apt,,Los Feliz,3,4.5,3.0,1.0,125.0,4.0,34.106232,-118.283417,2015-11-17 20:33:59.892526
9214837,25064061,Entire home/apt,,Los Feliz,0,,3.0,1.0,79.0,3.0,34.111212,-118.285833,2015-11-17 03:50:12.359370
9347210,48493909,Entire home/apt,,Los Feliz,0,,2.0,1.0,140.0,1.0,34.109856,-118.292416,2015-11-16 16:18:03.875667
8645094,20373522,Entire home/apt,,Los Feliz,0,,2.0,1.0,66.0,2.0,34.111563,-118.287789,2015-11-17 17:37:55.327915
359963,1018017,Entire home/apt,,Malibu,0,,,3.0,1150.0,3.0,34.038196,-118.647346,2015-11-17 19:23:13.669726
5548887,23075467,Entire home/apt,,Malibu,7,4.5,,2.0,399.0,1.0,34.038244,-118.619029,2015-11-17 02:54:40.437263
4816271,23075467,Entire home/apt,,Malibu,3,4.5,,2.0,499.0,1.0,34.038867,-118.625302,2015-11-16 11:31:10.789837
6912774,32346584,Entire home/apt,,Malibu,0,,,3.0,1650.0,,34.038317,-118.638618,2015-11-16 07:58:09.109507
9156239,44196122,Entire home/apt,,Malibu,0,,,3.0,800.0,1.0,34.042623,-118.62552,2015-11-17 21:17:00.103463
9155675,47663565,Entire home/apt,,Malibu,2,5.0,,3.0,800.0,1.0,34.041566,-118.625353,2015-11-17 14:34:49.068523
8148790,43022860,Entire home/apt,,Manhattan Beach,0,,1.0,1.0,95.0,2.0,33.881535,-118.409988,2015-11-17 02:58:27.945799
9411562,29828812,Entire home/apt,,Manhattan Beach,0,,2.0,0.0,139.0,1.0,33.900802,-118.415277,2015-11-16 08:19:15.933558
9436135,12550058,Entire home/apt,,Manhattan Beach,0,,4.0,1.0,200.0,1.0,33.904974,-118.419592,2015-11-17 05:46:01.705421
9010312,33148569,Entire home/apt,,Manhattan Beach,0,,4.0,2.0,169.0,3.0,33.88881,-118.411099,2015-11-17 11:34:06.539001
