room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
109,521,Entire home/apt,,Culver City,1,,6,2.0,174.0,7,33.982095,-118.384935,2014-09-03 22:33:22.431
147,583,Entire home/apt,,Venice,56,5.0,5,2.0,223.0,3,33.992306,-118.456203,2014-09-03 23:47:59.551
2404,2633,Shared room,,Del Rey,0,,1,1.0,95.0,1,33.98464,-118.440064,2014-09-03 22:16:11.396
2714,3017,Private room,,Santa Monica,0,,1,1.0,168.0,1,34.007631,-118.48122,2014-09-04 00:00:46.210
2732,3041,Private room,,Santa Monica,10,5.0,1,1.0,140.0,1,34.00475,-118.481266,2014-09-04 00:33:34.947
2854,3198,Private room,,Rancho Palos Verdes,0,,2,1.0,112.0,1,33.758574,-118.314791,2014-09-02 22:09:45.795
3152,3685,Entire home/apt,,Studio City,13,4.5,5,2.0,281.0,3,34.132194,-118.380279,2014-09-03 21:37:28.983
3319,4137,Entire home/apt,,Beverly Grove,239,5.0,3,1.0,134.0,1,34.080949,-118.36694,2014-09-04 02:54:45.255
5351,7810,Private room,,Santa Monica,48,4.0,3,1.0,84.0,1,34.021424,-118.499581,2014-09-04 02:23:45.981
5354,7813,Private room,,Topanga,0,,2,1.0,223.0,1,34.11403,-118.579479,2014-09-04 02:30:04.151
5414,7954,Entire home/apt,,Venice,4,5.0,4,2.0,247.0,1,33.990508,-118.474172,2014-09-02 22:09:53.989
5417,7954,Entire home/apt,,Venice,1,4.5,2,2.0,196.0,3,33.985238,-118.470425,2014-09-02 22:17:12.825
5426,7967,Entire home/apt,,Woodland Hills,50,4.5,3,1.0,56.0,1,34.160939,-118.626658,2014-09-02 22:37:37.356
5427,7967,Entire home/apt,,Woodland Hills,33,4.0,4,1.0,84.0,1,34.16086,-118.626066,2014-09-02 22:39:45.543
6642,15055,Entire home/apt,,Venice,24,4.0,8,3.0,393.0,1,33.986914,-118.458046,2014-09-04 02:44:10.947
6656,11975,Private room,,Los Feliz,45,5.0,2,1.0,95.0,14,34.110315,-118.284713,2014-09-02 20:05:33.438
6789,15049,Entire home/apt,,Venice,33,4.5,4,2.0,208.0,2,34.002945,-118.463231,2014-09-03 23:20:28.609
6986,11975,Private room,,Los Feliz,43,5.0,2,1.0,95.0,7,34.110162,-118.283773,2014-09-03 18:00:54.110
8021,22460,Private room,,Beverly Hills,109,5.0,2,1.0,125.0,2,34.069123,-118.379759,2014-09-03 21:47:54.401
8235,23567,Entire home/apt,,Downtown,88,4.5,3,1.0,140.0,2,34.028779,-118.238317,2014-09-02 22:22:18.696
8613,25852,Private room,,Mount Washington,0,,2,1.0,174.0,2,34.093833,-118.216991,2014-09-04 00:22:07.248
8745,26069,Private room,,North Hollywood,1,5.0,1,1.0,77.0,7,34.17205,-118.3858,2014-09-02 22:17:16.612
8746,26069,Shared room,,North Hollywood,3,4.5,1,1.0,58.0,5,34.172117,-118.386227,2014-09-02 22:19:49.631
8747,26069,Shared room,,North Hollywood,5,4.0,3,1.0,44.0,5,34.172915,-118.384169,2014-09-02 22:22:24.132
8770,26996,Entire home/apt,,Venice,177,4.5,2,1.0,134.0,2,33.993986,-118.456367,2014-09-02 23:10:18.862
