room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
109,521,Entire home/apt,,Culver City,1,,6,2.0,179.0,7,33.982095,-118.384935,2014-10-29 04:15:56.490
147,583,Entire home/apt,,Venice,62,5.0,5,2.0,230.0,3,33.992306,-118.456203,2014-10-29 05:58:35.092
2404,2633,Shared room,,Del Rey,0,,1,1.0,98.0,1,33.98464,-118.440064,2014-10-29 03:52:11.512
2708,3008,Private room,,Hollywood,2,5.0,1,1.0,79.0,3,34.097676,-118.346023,2014-10-29 06:02:02.560
2714,3017,Private room,,Santa Monica,0,,1,1.0,173.0,1,34.007631,-118.48122,2014-10-29 06:17:24.700
2732,3041,Private room,,Santa Monica,10,5.0,1,1.0,144.0,1,34.00475,-118.481266,2014-10-29 07:04:21.364
3152,3685,Entire home/apt,,Studio City,13,4.5,5,2.0,289.0,3,34.132194,-118.380279,2014-10-29 03:00:05.522
3319,4137,Entire home/apt,,Beverly Grove,240,5.0,3,1.0,138.0,1,34.080949,-118.36694,2014-10-29 10:39:27.276
5351,7810,Private room,,Santa Monica,49,4.0,3,1.0,81.0,1,34.022351,-118.50055,2014-10-29 09:52:32.651
5354,7813,Private room,,Topanga,0,,2,1.0,230.0,1,34.11403,-118.579479,2014-10-29 10:01:30.151
5414,7954,Entire home/apt,,Venice,4,5.0,4,2.0,256.0,1,33.990508,-118.474172,2014-10-29 01:06:23.923
5417,7954,Entire home/apt,,Venice,1,4.5,2,2.0,202.0,3,33.985238,-118.470425,2014-10-29 01:15:29.252
5426,7967,Entire home/apt,,Woodland Hills,57,4.5,3,1.0,58.0,1,34.160939,-118.626658,2014-10-29 01:40:10.898
5427,7967,Entire home/apt,,Woodland Hills,36,4.0,4,1.0,87.0,1,34.16086,-118.626066,2014-10-29 01:43:00.672
6033,11619,Entire home/apt,,Woodland Hills,9,4.5,2,1.0,75.0,5,34.168246,-118.644376,2014-10-29 05:53:56.409
6656,11975,Private room,,Los Feliz,46,5.0,2,1.0,98.0,14,34.110315,-118.284713,2014-10-26 11:25:45.738
6789,15049,Entire home/apt,,Venice,35,4.5,4,2.0,260.0,2,33.995961,-118.469365,2014-10-29 05:20:18.637
6986,11975,Private room,,Los Feliz,45,5.0,2,1.0,110.0,5,34.110162,-118.283773,2014-10-29 02:44:06.961
8235,23567,Entire home/apt,,Downtown,88,4.5,3,1.0,145.0,2,34.028779,-118.238317,2014-10-29 01:21:33.188
8613,25852,Private room,,Mount Washington,0,,2,1.0,179.0,2,34.093833,-118.216991,2014-10-29 06:48:08.587
8745,26069,Private room,,North Hollywood,1,5.0,1,1.0,80.0,7,34.17205,-118.3858,2014-10-29 01:15:32.174
8746,26069,Shared room,,North Hollywood,3,4.5,1,1.0,60.0,5,34.172117,-118.386227,2014-10-29 01:18:55.592
8747,26069,Shared room,,North Hollywood,8,4.0,3,1.0,45.0,5,34.172915,-118.384169,2014-10-29 01:21:37.260
8770,26996,Entire home/apt,,Venice,186,4.5,2,1.0,139.0,2,33.993986,-118.456367,2014-10-29 02:22:46.691
8854,27526,Private room,,Santa Monica,0,,1,1.0,173.0,1,34.009185,-118.483157,2014-10-29 06:08:00.219
9140,28350,Private room,,Long Beach,107,5.0,2,1.0,75.0,1,33.770657,-118.190494,2014-10-29 07:25:54.010
9239,29613,Entire home/apt,,Hollywood Hills West,0,,3,1.0,347.0,2,34.102983,-118.381801,2014-10-29 00:25:29.536
9346,27783,Private room,,Venice,0,,2,1.0,346.0,1,33.993948,-118.478774,2014-10-29 05:12:32.258
9347,27783,Private room,,Venice,0,,2,1.0,346.0,1,33.99426,-118.479844,2014-10-29 05:14:35.155
9348,27783,Private room,,Venice,0,,2,1.0,346.0,1,33.993376,-118.479558,2014-10-29 05:18:09.241
9349,27783,Private room,,Venice,0,,1,1.0,346.0,1,33.993523,-118.480287,2014-10-29 05:20:28.980
9350,27783,Private room,,Venice,0,,1,1.0,346.0,1,33.994376,-118.479987,2014-10-29 05:23:20.948
9416,30484,Private room,,Del Rey,8,4.5,2,1.0,58.0,7,33.993402,-118.43845,2014-10-29 08:20:43.067
10760,38596,Private room,,Mid-Wilshire,39,5.0,3,1.0,86.0,3,34.054366,-118.356414,2014-10-26 11:50:24.449
11511,40884,Entire home/apt,,Hollywood Hills,6,5.0,2,1.0,202.0,3,34.114791,-118.322886,2014-10-29 10:39:52.229
11540,30484,Entire home/apt,,Fairfax,7,4.5,3,1.0,98.0,10,34.080648,-118.358219,2014-10-29 00:17:00.558
13343,30484,Entire home/apt,,Del Rey,7,4.5,2,1.0,93.0,14,33.993063,-118.43986,2014-10-29 00:48:06.149
13487,52748,Entire home/apt,,Hollywood Hills,18,5.0,4,2.0,214.0,10,34.117258,-118.322156,2014-10-29 07:12:39.142
13776,31306,Entire home/apt,,Redondo Beach,58,5.0,4,1.0,144.0,1,33.838468,-118.385216,2014-10-29 08:41:55.647
14106,55422,Private room,,Venice,13,4.5,3,1.0,104.0,1,33.989041,-118.454077,2014-10-29 00:34:30.778
14107,55422,Entire home/apt,,Venice,21,4.5,12,3.0,388.0,3,33.990252,-118.453744,2014-10-29 00:37:16.859
14124,31306,Entire home/apt,,Redondo Beach,75,5.0,4,1.0,145.0,1,33.839839,-118.387101,2014-10-29 01:24:19.718
14240,55906,Private room,,Mar Vista,68,5.0,3,1.0,150.0,1,33.995145,-118.444608,2014-10-29 06:35:19.368
14273,56047,Entire home/apt,,Elysian Valley,24,5.0,2,1.0,91.0,5,34.102491,-118.248236,2014-10-29 08:01:12.709
14285,56088,Entire home/apt,,Jefferson Park,0,,1,1.0,87.0,1,34.034374,-118.317364,2014-10-29 08:34:26.124
14337,56327,Private room,,Torrance,1,5.0,2,1.0,98.0,2,33.840422,-118.320619,2014-10-26 11:30:00.028
15038,59169,Private room,,Venice,12,5.0,6,1.0,346.0,1,33.991334,-118.467442,2014-10-29 07:53:31.559
15089,59169,Private room,,Venice,26,5.0,2,1.0,80.0,2,33.989962,-118.47027,2014-10-29 10:22:26.579
15092,59169,Private room,,Venice,7,4.5,2,1.0,138.0,1,33.991031,-118.467305,2014-10-29 10:30:49.177
15154,59281,Entire home/apt,,Arlington Heights,210,5.0,2,1.0,110.0,2,34.049392,-118.31646,2014-10-29 01:40:40.788
15257,7954,Entire home/apt,,Hollywood Hills,1,5.0,10,5.0,722.0,7,34.121019,-118.323248,2014-10-29 06:15:00.102
15333,60057,Entire home/apt,,Valley Village,0,,6,2.0,457.0,2,34.167008,-118.41118,2014-10-29 09:46:52.353
15440,60473,Entire home/apt,,Venice,299,5.0,2,1.0,150.0,2,33.992546,-118.461392,2014-10-29 03:00:33.386
16775,65051,Entire home/apt,,East Hollywood,79,5.0,4,3.0,114.0,2,34.085848,-118.305097,2014-10-29 05:26:47.234
16991,65911,Entire home/apt,,West Hollywood,75,5.0,1,1.0,80.0,2,34.082575,-118.379149,2014-10-29 03:39:35.616
17860,55422,Entire home/apt,,Venice,34,4.5,4,1.0,179.0,3,33.988161,-118.453775,2014-10-29 08:10:18.033
18067,69546,Entire home/apt,,Venice,15,4.5,6,2.0,347.0,1,33.990655,-118.449622,2014-10-29 06:00:09.754
18263,42708,Entire home/apt,,Mar Vista,43,4.5,3,1.0,93.0,2,34.000601,-118.436889,2014-10-29 03:19:56.952
18433,70988,Private room,,Del Rey,1,4.5,2,1.0,100.0,5,33.991497,-118.440062,2014-10-26 11:30:20.279
18885,66892,Entire home/apt,,Hollywood,2,4.5,4,2.0,312.0,7,34.096409,-118.352218,2014-10-29 08:12:52.698
18887,66892,Entire home/apt,,Hollywood,2,5.0,6,3.0,277.0,7,34.094622,-118.353885,2014-10-29 08:18:12.402
18891,66892,Entire home/apt,,Hollywood,7,5.0,6,2.0,277.0,7,34.096088,-118.353747,2014-10-29 08:29:43.806
19087,72876,Entire home/apt,,West Hollywood,9,5.0,2,1.0,144.0,1,34.092651,-118.377192,2014-10-29 05:48:56.719
19887,75052,Private room,,East Hollywood,130,5.0,1,1.0,87.0,2,34.085167,-118.284739,2014-10-29 07:12:48.962
20458,15517,Entire home/apt,,Manhattan Beach,3,4.0,2,1.0,202.0,1,33.894965,-118.414947,2014-10-29 10:02:06.351
20585,77857,Entire home/apt,,Venice,211,5.0,2,1.0,132.0,2,33.980124,-118.464903,2014-10-29 04:05:46.561
20786,55411,Entire home/apt,,Hollywood Hills,7,5.0,2,1.0,330.0,3,34.119393,-118.320441,2014-10-29 01:41:06.361
20809,78804,Entire home/apt,,Echo Park,48,5.0,2,1.0,145.0,1,34.08868,-118.248055,2014-10-29 02:42:10.029
20965,79697,Shared room,,Hollywood,3,5.0,2,1.0,92.0,2,34.098453,-118.321507,2014-10-29 09:47:13.870
21042,80002,Entire home/apt,,Mid-Wilshire,0,,3,1.0,172.0,1,34.065081,-118.35492,2014-10-29 01:41:08.683
21904,83816,Entire home/apt,,North Hollywood,1,4.0,4,1.0,144.0,4,34.179375,-118.390304,2014-10-29 05:51:53.420
22214,85215,Private room,,Glendale,7,4.5,2,1.0,104.0,4,34.197943,-118.22479,2014-10-29 08:16:04.593
22355,55411,Entire home/apt,,Hollywood Hills,13,5.0,2,1.0,249.0,1,34.118212,-118.321777,2014-10-29 03:09:52.249
23212,3967730,Entire home/apt,,Hollywood Hills,31,4.5,3,1.0,173.0,10,34.10532,-118.340264,2014-10-29 07:05:15.414
23363,91335,Entire home/apt,,Silver Lake,21,5.0,2,1.0,121.0,3,34.103121,-118.25778,2014-10-29 02:25:35.603
23710,94038,Entire home/apt,,Highland Park,27,5.0,2,1.0,104.0,3,34.120573,-118.189337,2014-10-29 06:29:25.535
23925,95543,Entire home/apt,,Venice,0,,2,1.0,407.0,3,34.002459,-118.463925,2014-10-29 04:36:01.857
23965,95850,Entire home/apt,,Echo Park,66,4.5,6,2.0,156.0,3,34.069596,-118.246269,2014-10-29 06:26:42.124
24028,95543,Entire home/apt,,Venice,2,4.5,2,1.0,407.0,3,34.002463,-118.465154,2014-10-29 09:21:06.970
24030,96147,Entire home/apt,,Venice,120,4.5,2,1.0,139.0,2,33.987049,-118.472662,2014-10-29 09:26:25.186
24041,39253,Entire home/apt,,Redondo Beach,126,4.5,2,1.0,144.0,2,33.831788,-118.383277,2014-10-29 09:59:15.627
24400,95057,Entire home/apt,,Santa Monica,37,4.5,6,2.0,289.0,4,34.015743,-118.459045,2014-10-29 03:01:05.618
25145,103714,Private room,,Topanga,7,4.5,2,1.0,88.0,3,34.113971,-118.579944,2014-10-29 01:59:45.648
25670,107370,Entire home/apt,,West Los Angeles,8,4.0,1,1.0,115.0,3,34.047266,-118.440581,2014-10-29 02:34:11.572
25672,107473,Entire home/apt,,East Hollywood,76,5.0,2,1.0,150.0,2,34.080436,-118.29805,2014-10-29 02:39:35.028
26082,11619,Private room,,Woodland Hills,7,4.5,2,1.0,75.0,4,34.166775,-118.643737,2014-10-29 09:38:58.677
26150,110382,Entire home/apt,,Venice,1,5.0,2,1.0,145.0,14,34.001693,-118.469839,2014-10-29 01:07:26.380
26199,70344,Private room,,West Hollywood,42,5.0,2,1.0,91.0,1,34.096122,-118.367024,2014-10-29 03:20:19.451
27558,119098,Entire home/apt,,Venice,0,,6,3.0,520.0,2,33.989582,-118.46812,2014-10-29 06:51:15.008
28529,55411,Entire home/apt,,Hollywood Hills,9,5.0,4,2.0,445.0,3,34.120207,-118.322285,2014-10-29 04:27:13.403
28547,122986,Entire home/apt,,Pacific Palisades,88,4.5,4,2.0,231.0,1,34.040617,-118.542188,2014-10-29 05:15:52.874
29093,125169,Entire home/apt,,Los Feliz,21,5.0,4,2.0,103.0,1,34.097025,-118.284113,2014-10-29 06:48:43.992
29645,127815,Entire home/apt,,Mid-City,6,5.0,2,1.0,173.0,1,34.04191,-118.365104,2014-10-29 08:35:13.978
29791,128426,Entire home/apt,,Santa Monica,40,5.0,3,2.0,272.0,6,34.003995,-118.472861,2014-10-29 03:40:12.648
30277,130680,Entire home/apt,,Jefferson Park,39,4.5,3,1.0,160.0,1,34.030452,-118.314042,2014-10-29 02:32:06.025
30725,132239,Private room,,Santa Monica,51,5.0,2,1.0,102.0,3,34.011422,-118.479574,2014-10-26 11:41:36.601
31237,134109,Private room,,Los Feliz,121,5.0,2,1.0,81.0,2,34.103128,-118.286282,2014-10-26 11:41:45.151
31280,134327,Private room,,Fairfax,84,5.0,3,1.0,87.0,1,34.069896,-118.344528,2014-10-29 01:36:13.402
31525,135501,Private room,,Hollywood Hills,19,5.0,2,1.0,116.0,2,34.106844,-118.316197,2014-10-29 01:04:24.269
32029,137990,Entire home/apt,,Mar Vista,24,5.0,6,2.0,237.0,4,34.00726,-118.424084,2014-10-29 00:43:42.780
33171,140258,Private room,,Hollywood,73,4.5,1,1.0,69.0,3,34.102309,-118.35036,2014-10-29 06:00:41.067
33399,140939,Private room,,Mar Vista,32,4.5,2,1.0,69.0,1,34.000953,-118.433807,2014-10-29 04:42:23.097
33449,144855,Entire home/apt,,Eagle Rock,21,5.0,2,0.0,67.0,1,34.13643,-118.197217,2014-10-29 06:58:02.650
33773,70344,Entire home/apt,,West Hollywood,30,5.0,6,3.0,347.0,1,34.095219,-118.366023,2014-10-29 10:11:43.932
33878,103714,Private room,,Topanga,2,4.0,1,1.0,91.0,2,34.115385,-118.580338,2014-10-29 03:17:52.229
35762,153664,Entire home/apt,,Topanga,58,4.5,2,1.0,103.0,1,34.105426,-118.589877,2014-10-29 07:21:30.035
35933,154138,Private room,,Harvard Heights,72,5.0,3,1.0,68.0,2,34.052758,-118.303737,2014-10-29 03:35:28.198
36768,158507,Entire home/apt,,Larchmont,6,4.5,2,1.0,121.0,3,34.081213,-118.31454,2014-10-29 06:36:02.277
37411,140677,Private room,,West Hollywood,15,5.0,1,1.0,98.0,3,34.094045,-118.350846,2014-10-29 00:58:54.396
37466,161668,Private room,,Mid-Wilshire,25,5.0,4,1.0,75.0,7,34.058274,-118.340613,2014-10-29 03:28:51.227
37651,162081,Entire home/apt,,Hollywood,1,4.0,2,1.0,121.0,5,34.102364,-118.34155,2014-10-29 00:15:26.997
38365,3415,Private room,,Hollywood Hills West,0,,2,1.0,109.0,2,34.110358,-118.382981,2014-10-29 09:24:38.157
38463,165091,Private room,,Granada Hills,0,,2,1.0,121.0,1,34.305855,-118.514057,2014-10-29 02:16:13.759
38465,165094,Entire home/apt,,Los Feliz,48,4.5,3,1.0,184.0,1,34.106015,-118.282474,2014-10-29 02:21:43.860
40339,173375,Private room,,Studio City,17,4.5,2,1.0,69.0,5,34.14237,-118.41392,2014-10-29 06:00:52.355
40649,175264,Private room,,Mid-City,8,4.5,2,1.0,52.0,4,34.040849,-118.380647,2014-10-29 08:25:21.946
40667,175264,Private room,,Mid-City,7,4.0,2,1.0,57.0,4,34.040343,-118.382075,2014-10-29 09:18:29.804
40692,1318234,Entire home/apt,,Los Feliz,10,5.0,6,3.0,266.0,3,34.114958,-118.275578,2014-10-29 10:32:17.471
43303,175889,Entire home/apt,,Burbank,10,5.0,3,1.0,191.0,10,34.178269,-118.298326,2014-10-29 01:11:05.290
43318,57161,Private room,,Downtown,45,4.5,1,1.0,50.0,2,34.048518,-118.236926,2014-10-29 01:53:22.186
43547,190297,Entire home/apt,,Burbank,9,4.5,4,2.0,202.0,2,34.181791,-118.335048,2014-10-29 00:38:45.191
43960,192333,Entire home/apt,,Downtown,13,5.0,4,1.0,214.0,5,34.047366,-118.254947,2014-10-29 07:37:48.780
44006,192551,Private room,,East Hollywood,8,4.5,2,1.0,37.0,15,34.078254,-118.287084,2014-10-29 09:51:30.360
44062,192939,Entire home/apt,,Hollywood,31,4.5,3,1.0,121.0,6,34.091787,-118.331105,2014-10-29 00:46:34.947
44509,195656,Private room,,Van Nuys,53,4.5,2,1.0,58.0,1,34.196845,-118.459286,2014-10-29 09:24:46.545
44511,195697,Private room,,Lynwood,125,4.5,2,1.0,51.0,1,33.918505,-118.210062,2014-10-29 09:30:06.166
44520,179142,Shared room,,Silver Lake,0,,1,1.0,62.0,1,34.082734,-118.270333,2014-10-29 09:57:12.275
45392,201514,Private room,,Mount Washington,10,5.0,3,1.0,75.0,4,34.106424,-118.223912,2014-10-29 03:01:48.770
45417,201467,Entire home/apt,,Los Feliz,32,5.0,4,1.0,168.0,2,34.096213,-118.277054,2014-10-29 04:06:52.201
45957,204883,Entire home/apt,,Venice,0,,6,3.0,405.0,7,33.995062,-118.465321,2014-10-29 05:21:41.191
46446,192551,Entire home/apt,,East Hollywood,41,5.0,2,1.0,75.0,8,34.077709,-118.286207,2014-10-29 04:20:16.467
46699,195697,Private room,,Lynwood,71,4.5,2,1.0,51.0,1,33.918335,-118.208689,2014-10-29 04:11:25.965
46853,75052,Entire home/apt,,Silver Lake,127,5.0,3,1.0,162.0,2,34.085559,-118.283377,2014-10-26 11:42:16.979
46900,28584,Entire home/apt,,Los Feliz,28,5.0,2,1.0,126.0,2,34.106339,-118.283747,2014-10-29 01:47:47.054
