room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
2008966,10339227,Private room,,Burbank,37,5.0,2.0,1.0,75.0,1.0,34.197423,-118.325209,2016-02-12 03:32:11.204185
3498658,16823269,Private room,,Tarzana,5,4.5,2.0,1.0,60.0,1.0,34.17434,-118.542821,2016-02-12 03:32:08.594615
9904487,50932310,Entire home/apt,,Santa Monica,0,,,3.0,600.0,5.0,34.00367,-118.485794,2016-02-12 03:32:06.933265
3722031,1636083,Entire home/apt,,Echo Park,20,5.0,4.0,2.0,165.0,4.0,34.09628,-118.248856,2016-02-12 03:31:53.800821
10019341,16731788,Entire home/apt,,Pasadena,0,,4.0,1.0,300.0,3.0,34.180483,-118.142138,2016-02-12 03:31:50.526383
9926249,11153306,Entire home/apt,,Downtown,1,5.0,2.0,1.0,89.0,5.0,34.043647,-118.252184,2016-02-12 03:30:59.130546
1840676,1898882,Entire home/apt,,Venice,84,5.0,2.0,1.0,128.0,1.0,33.988733,-118.465121,2016-02-12 03:30:47.756461
5319302,3450276,Entire home/apt,,Downtown,2,5.0,3.0,1.0,180.0,2.0,34.042064,-118.25322,2016-02-12 03:30:43.349040
5067242,26166216,Entire home/apt,,Koreatown,6,3.5,4.0,1.0,105.0,1.0,34.067457,-118.304252,2016-02-12 03:30:10.230245
5870855,16862571,Entire home/apt,,Beverly Grove,27,4.5,4.0,1.0,100.0,2.0,34.080635,-118.374629,2016-02-12 03:29:58.018285
6479649,2036966,Entire home/apt,,Venice,13,5.0,3.0,0.0,155.0,2.0,33.985618,-118.466733,2016-02-12 03:29:44.060718
2058030,7247965,Entire home/apt,,Pasadena,3,5.0,,3.0,400.0,3.0,34.162154,-118.104235,2016-02-12 03:29:41.233106
8607450,45282641,Entire home/apt,,Long Beach,14,5.0,2.0,1.0,115.0,3.0,33.76543,-118.168799,2016-02-12 03:29:36.697559
5968231,4163838,Private room,,Silver Lake,14,5.0,2.0,1.0,85.0,1.0,34.079757,-118.280657,2016-02-12 03:29:08.101536
9543697,10397058,Entire home/apt,,Long Beach,1,,2.0,0.0,91.0,1.0,33.771261,-118.196744,2016-02-12 03:29:03.816001
