room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1074090,510171,Entire home/apt,,Redondo Beach,13,5.0,2,1.0,134.0,1.0,33.834652,-118.382826,2016-07-14 00:56:35.707620
2594434,13284034,Entire home/apt,,Hollywood,4,5.0,4,2.0,200.0,3.0,34.096142,-118.332768,2016-07-14 00:56:21.660320
537271,2638713,Entire home/apt,,Echo Park,98,4.5,2,1.0,75.0,2.0,34.081471,-118.253222,2016-07-14 00:56:18.024208
3646645,10264642,Entire home/apt,,Del Rey,4,5.0,8,4.0,305.0,3.0,33.990454,-118.41696,2016-07-14 00:56:14.845068
13626875,41492395,Entire home/apt,,Long Beach,5,5.0,2,1.0,79.0,2.0,33.762197,-118.149245,2016-07-14 00:56:10.727005
7550122,37711042,Entire home/apt,,Venice,1,,6,3.0,1000.0,4.0,34.004658,-118.455553,2016-07-14 00:55:59.433043
432104,2148981,Entire home/apt,,Long Beach,7,4.5,4,2.0,125.0,5.0,33.764044,-118.146543,2016-07-14 00:55:56.992441
13312359,25612918,Entire home/apt,,Redondo Beach,0,,6,2.0,320.0,,33.844481,-118.382762,2016-07-14 00:55:52.841690
6718545,35180483,Entire home/apt,,Hollywood Hills,6,5.0,3,1.0,125.0,2.0,34.114462,-118.328501,2016-07-14 00:55:50.371365
8571649,43361360,Shared room,,Venice,19,5.0,1,1.0,59.0,1.0,33.989542,-118.456215,2016-07-14 00:55:37.292856
5211419,26959557,Entire home/apt,,Hollywood,1,,2,1.0,110.0,2.0,34.091924,-118.341373,2016-07-14 00:55:20.657951
9883513,50846661,Entire home/apt,,Beverly Hills,0,,2,0.0,125.0,1.0,34.060543,-118.408326,2016-07-14 00:55:14.022276
13955211,43274821,Entire home/apt,,Downtown,0,,5,0.0,1200.0,,34.044453,-118.235591,2016-07-14 00:55:05.391855
2284864,4519297,Entire home/apt,,Sawtelle,18,5.0,4,2.0,165.0,,34.028358,-118.432736,2016-07-14 00:54:43.221638
8447651,39768476,Entire home/apt,,Encino,11,5.0,2,1.0,73.0,2.0,34.172748,-118.515623,2016-07-14 00:54:39.263993
3449142,6719252,Private room,,Santa Monica,161,4.5,2,1.0,90.0,1.0,34.010468,-118.47861,2016-07-14 00:54:36.560129
10194572,13231841,Entire home/apt,,Culver City,0,,13,5.0,300.0,3.0,34.01311,-118.397877,2016-07-14 00:54:32.277607
13176619,29644730,Shared room,,Van Nuys,0,,2,1.0,50.0,1.0,34.194485,-118.476731,2016-07-14 00:54:28.707251
7825695,9857074,Entire home/apt,,Marina del Rey,10,5.0,6,3.0,300.0,2.0,33.980046,-118.462523,2016-07-14 00:54:26.580512
10835542,1553281,Entire home/apt,,Silver Lake,4,4.5,4,1.0,95.0,5.0,34.09161,-118.27958,2016-07-14 00:54:22.846843
3618480,17799571,Private room,,Koreatown,2,,2,1.0,50.0,3.0,34.055047,-118.30247,2016-07-14 00:54:03.201537
12891254,2108926,Entire home/apt,,Hollywood,8,5.0,6,2.0,219.0,,34.097749,-118.335475,2016-07-14 00:53:56.851689
2565399,3608616,Entire home/apt,,Silver Lake,24,5.0,4,2.0,225.0,3.0,34.104939,-118.267453,2016-07-14 00:53:41.054213
819960,4306634,Entire home/apt,,Sherman Oaks,66,5.0,3,1.0,90.0,,34.149125,-118.455157,2016-07-14 00:53:36.992046
11694884,62143009,Entire home/apt,,West Hollywood,0,,3,1.0,139.0,,34.091917,-118.36814,2016-07-14 00:53:33.867664
9517904,1835283,Private room,,Downtown,15,5.0,3,1.0,75.0,,34.039988,-118.252935,2016-07-14 00:53:30.686969
4053905,494062,Entire home/apt,,Brentwood,1,,2,1.0,125.0,4.0,34.050634,-118.464839,2016-07-14 00:53:27.674282
12814672,50925157,Entire home/apt,,Studio City,3,5.0,6,3.0,300.0,2.0,34.151817,-118.378007,2016-07-14 00:53:21.385667
13914604,2529623,Private room,,East Hollywood,0,,2,1.0,110.0,2.0,34.081097,-118.305502,2016-07-14 00:53:19.013499
12004848,64199212,Entire home/apt,,Hermosa Beach,0,,4,1.0,225.0,3.0,33.862087,-118.399098,2016-07-14 00:53:16.062828
200681,981198,Entire home/apt,,Echo Park,6,4.5,1,1.0,55.0,3.0,34.079682,-118.251398,2016-07-14 00:53:13.731260
11145111,9426712,Entire home/apt,,Santa Monica,3,5.0,2,1.0,249.0,1.0,34.017985,-118.491881,2016-07-14 00:53:07.192014
13329573,30026764,Entire home/apt,,Venice,0,,4,2.0,265.0,5.0,34.000741,-118.471917,2016-07-14 00:53:00.379337
8846749,238933,Entire home/apt,,North Hollywood,2,,6,2.0,150.0,3.0,34.159356,-118.370551,2016-07-14 00:52:57.380251
10747461,54391267,Private room,,Mid-Wilshire,40,4.5,4,1.0,79.0,1.0,34.067627,-118.350357,2016-07-14 00:52:49.356636
5549555,28772638,Private room,,Koreatown,0,,2,1.0,95.0,3.0,34.073124,-118.311416,2016-07-14 00:52:38.207216
419884,2088181,Entire home/apt,,Hollywood,249,5.0,2,1.0,95.0,1.0,34.104688,-118.320595,2016-07-14 00:52:33.815196
5070285,25201182,Entire home/apt,,Inglewood,45,4.5,2,0.0,85.0,2.0,33.978494,-118.3621,2016-07-14 00:52:30.911854
12955793,3513026,Entire home/apt,,Venice,2,,6,2.0,270.0,1.0,33.99762,-118.470301,2016-07-14 00:52:27.637714
2895795,14799466,Entire home/apt,,Santa Monica,4,4.5,6,2.0,302.0,1.0,34.004797,-118.472898,2016-07-14 00:52:06.108435
6729099,2790652,Entire home/apt,,Manhattan Beach,3,4.5,4,1.0,175.0,2.0,33.900704,-118.414456,2016-07-14 00:51:55.731780
11256529,2682536,Shared room,,Exposition Park,2,,1,1.0,25.0,3.0,34.019782,-118.315784,2016-07-14 00:51:22.806456
9087514,47383302,Entire home/apt,,Beverly Crest,19,4.5,3,0.0,98.0,2.0,34.099475,-118.402489,2016-07-14 00:51:18.800595
8370208,18276014,Private room,,Hollywood,0,,2,1.0,80.0,1.0,34.096628,-118.35081,2016-07-14 00:51:15.839734
1483090,1227188,Entire home/apt,,Venice,3,5.0,8,4.0,749.0,4.0,34.00111,-118.451231,2016-07-14 00:51:09.339750
9462304,29548304,Entire home/apt,,Hollywood,41,5.0,2,1.0,145.0,1.0,34.100706,-118.346338,2016-07-14 00:51:02.049930
11422492,59965272,Entire home/apt,,Sherman Oaks,2,,2,1.0,154.0,5.0,34.149172,-118.423523,2016-07-14 00:50:55.874886
1893302,4087811,Entire home/apt,,Venice,20,4.5,6,2.0,250.0,1.0,33.97442,-118.460018,2016-07-14 00:50:53.459853
13017564,60105571,Entire home/apt,,Culver City,0,,4,2.0,100.0,4.0,34.007671,-118.396595,2016-07-14 00:50:24.616413
9049034,34593209,Entire home/apt,,Venice,27,5.0,2,0.0,125.0,1.0,33.99098,-118.459231,2016-07-14 00:50:21.235457
6450468,5516813,Entire home/apt,,Venice,103,4.0,3,0.0,150.0,1.0,33.985216,-118.472796,2016-07-14 00:50:17.082675
13970468,11446981,Entire home/apt,,Culver City,0,,2,1.0,100.0,1.0,34.004176,-118.391629,2016-07-14 00:50:11.616717
