room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
15183163,31616315,Entire home/apt,,Venice,2,,4,2.0,250.0,1.0,33.988615,-118.470539,2016-10-15 09:39:23.734152
4128489,21416882,Entire home/apt,,Venice,1,,8,4.0,1804.0,6.0,33.977064,-118.465325,2016-10-15 09:39:20.647766
4625271,3621542,Entire home/apt,,West Hollywood,9,5.0,4,2.0,225.0,2.0,34.08888,-118.367992,2016-10-15 09:39:17.874716
14215542,46656304,Private room,,Mid-City,0,,1,1.0,80.0,1.0,34.03883,-118.38618,2016-10-15 09:39:11.855401
14589785,20244491,Private room,,Highland Park,0,,2,1.0,70.0,3.0,34.115918,-118.179416,2016-10-15 09:39:02.510769
4519574,11818974,Entire home/apt,,Beverly Grove,62,5.0,2,1.0,150.0,1.0,34.083393,-118.373769,2016-10-15 09:38:40.655769
12564580,10642802,Entire home/apt,,Redondo Beach,3,5.0,6,3.0,275.0,3.0,33.868559,-118.384541,2016-10-15 09:38:32.899896
5646542,18336606,Entire home/apt,,Echo Park,23,5.0,2,0.0,120.0,1.0,34.087791,-118.257746,2016-10-15 09:38:23.178098
4251579,21820446,Entire home/apt,,Woodland Hills,0,,5,3.0,1500.0,10.0,34.185665,-118.564373,2016-10-15 09:38:14.806269
12591611,68303274,Entire home/apt,,Koreatown,6,5.0,2,1.0,125.0,2.0,34.063497,-118.311616,2016-10-15 09:38:06.453330
5684625,14727082,Entire home/apt,,East Hollywood,10,4.5,2,1.0,65.0,1.0,34.094587,-118.286457,2016-10-15 09:38:04.260507
3304088,8442997,Entire home/apt,,Altadena,124,5.0,2,0.0,75.0,2.0,34.203101,-118.148874,2016-10-15 09:37:55.880565
12253698,37668833,Entire home/apt,,Santa Monica,7,4.5,16,2.0,350.0,1.0,34.014968,-118.492309,2016-10-15 09:37:48.735053
5253115,20291831,Entire home/apt,,Hollywood,58,5.0,4,1.0,149.0,1.0,34.096123,-118.360113,2016-10-15 09:37:45.640361
1475093,3508867,Private room,,Westlake,24,4.5,1,1.0,50.0,7.0,34.056919,-118.28876,2016-10-15 09:37:42.895767
934619,5029549,Entire home/apt,,Sherman Oaks,21,5.0,2,1.0,139.0,1.0,34.143412,-118.432084,2016-10-15 09:37:36.902860
10022620,30311201,Entire home/apt,,Silver Lake,25,4.5,5,1.0,39.0,,34.084374,-118.274054,2016-10-15 09:37:36.124948
3861476,16577861,Entire home/apt,,Venice,39,4.5,4,1.0,145.0,1.0,33.998202,-118.476196,2016-10-15 09:37:32.883750
12984180,30850484,Entire home/apt,,Downtown,3,5.0,5,2.0,475.0,1.0,34.043301,-118.257337,2016-10-15 09:37:29.310042
5009521,25835647,Shared room,,Hollywood,5,5.0,1,1.0,35.0,3.0,34.087654,-118.324357,2016-10-15 09:37:26.080630
9472009,466847,Private room,,Tujunga,2,,2,1.0,68.0,1.0,34.254987,-118.282012,2016-10-15 09:37:25.251198
13829542,13569392,Entire home/apt,,Mid-Wilshire,0,,5,2.0,400.0,2.0,34.068912,-118.349625,2016-10-15 09:37:23.259066
4129166,5885641,Entire home/apt,,Hollywood Hills,182,5.0,2,1.0,114.0,1.0,34.132621,-118.358769,2016-10-15 09:37:21.186789
12919821,70822656,Entire home/apt,,Hollywood,14,4.5,3,1.0,90.0,1.0,34.101738,-118.330437,2016-10-15 09:37:18.521415
14031554,50568317,Private room,,Northridge,4,5.0,3,1.0,37.0,,34.224738,-118.54971,2016-10-15 09:37:17.455295
13361366,16090892,Private room,,Culver City,2,,1,1.0,52.0,2.0,34.009528,-118.403296,2016-10-15 09:37:15.118315
14427160,4263215,Entire home/apt,,Silver Lake,1,,4,2.0,179.0,3.0,34.102187,-118.257278,2016-10-15 09:37:13.845740
8386637,44192454,Entire home/apt,,Hollywood Hills,16,4.5,2,1.0,111.0,2.0,34.107387,-118.334729,2016-10-15 09:37:10.432082
13644258,79160622,Private room,,View Park-Windsor Hills,5,5.0,2,1.0,74.0,2.0,33.989232,-118.355678,2016-10-15 09:37:03.315147
20585,77857,Private room,,Venice,313,5.0,2,1.0,124.0,2.0,33.980654,-118.465187,2016-10-15 09:37:00.684007
11077026,5801258,Entire home/apt,,Winnetka,1,,4,2.0,250.0,2.0,34.207861,-118.569677,2016-10-15 09:36:58.617828
13631074,14336605,Private room,,Hancock Park,0,,1,1.0,85.0,1.0,34.077083,-118.343076,2016-10-15 09:36:49.741775
914717,3730200,Private room,,Hancock Park,5,4.5,2,1.0,85.0,1.0,34.062791,-118.337456,2016-10-15 09:36:47.169930
1764167,9272927,Entire home/apt,,Echo Park,50,5.0,2,1.0,119.0,1.0,34.084662,-118.25641,2016-10-15 09:36:45.693670
12567214,4754442,Entire home/apt,,Mid-Wilshire,22,4.5,5,1.0,140.0,1.0,34.065597,-118.354765,2016-10-15 09:36:22.122819
13115186,8143165,Entire home/apt,,Studio City,12,5.0,3,1.0,179.0,1.0,34.148431,-118.402049,2016-10-15 09:36:18.272073
14725592,12376289,Entire home/apt,,Pacific Palisades,0,,12,5.0,2500.0,,34.058963,-118.541645,2016-10-15 09:36:07.522687
13688450,65228610,Entire home/apt,,Palms,2,,5,2.0,180.0,,34.022654,-118.399392,2016-10-15 09:36:06.735977
14577781,80111301,Private room,,Pico-Robertson,0,,1,1.0,145.0,1.0,34.05536,-118.394428,2016-10-15 09:36:04.818344
14255161,86798684,Entire home/apt,,Downtown,3,4.5,4,1.0,105.0,2.0,34.039594,-118.26781,2016-10-15 09:36:03.164828
12473178,67511268,Entire home/apt,,Long Beach,0,,2,0.0,25.0,16.0,33.766189,-118.195884,2016-10-15 09:36:00.277370
11609900,61457604,Private room,,Manhattan Beach,6,5.0,2,1.0,80.0,14.0,33.880542,-118.406822,2016-10-15 09:35:58.931174
4846559,21093028,Entire home/apt,,Hollywood Hills West,0,,10,4.0,3300.0,5.0,34.095793,-118.380537,2016-10-15 09:35:56.143355
15134766,46898503,Entire home/apt,,Koreatown,2,,3,0.0,75.0,1.0,34.057392,-118.307471,2016-10-15 09:35:53.754446
12233224,45857274,Entire home/apt,,Studio City,3,4.0,10,3.0,467.0,2.0,34.13322,-118.363694,2016-10-15 09:35:51.110687
6276332,13551366,Private room,,Hollywood,6,5.0,1,1.0,60.0,12.0,34.096057,-118.344144,2016-10-15 09:35:45.404324
5423591,27712941,Entire home/apt,,West Hollywood,10,5.0,2,0.0,75.0,4.0,34.090293,-118.381498,2016-10-15 09:35:43.549726
9136094,47581864,Entire home/apt,,Reseda,1,,4,3.0,75.0,1.0,34.205935,-118.544326,2016-10-15 09:35:41.599367
278896,1453959,Private room,,Reseda,1,,2,1.0,60.0,1.0,34.20576,-118.556487,2016-10-15 09:35:36.915590
8722853,4954144,Private room,,West Carson,13,4.5,3,1.0,43.0,1.0,33.827501,-118.29803,2016-10-15 09:35:31.645054
11171932,20919978,Entire home/apt,,Hollywood,0,,4,1.0,139.0,1.0,34.102891,-118.314654,2016-10-15 09:35:28.296915
347955,1763193,Entire home/apt,,Hancock Park,32,5.0,2,0.0,139.0,2.0,34.077456,-118.32683,2016-10-15 09:35:25.327238
3687736,648867,Private room,,Pacific Palisades,45,4.5,3,1.0,80.0,2.0,34.026857,-118.517694,2016-10-15 09:35:20.664584
11820579,12676154,Private room,,Santa Monica,35,5.0,1,1.0,79.0,1.0,34.034103,-118.469784,2016-10-15 09:35:12.053152
253683,1270782,Entire home/apt,,Long Beach,11,5.0,6,2.0,259.0,3.0,33.845838,-118.195575,2016-10-15 09:35:06.042453
15257355,7206264,Entire home/apt,,Venice,0,,4,1.0,200.0,,33.987424,-118.467228,2016-10-15 09:34:48.065154
15466261,99241251,Private room,,Venice,0,,2,1.0,150.0,1.0,33.989242,-118.474075,2016-10-15 09:34:45.633375
14519890,61668017,Shared room,,Hollywood,7,4.5,1,1.0,30.0,1.0,34.101691,-118.347755,2016-10-15 09:34:41.116272
