room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
11444324,25551648,Entire home/apt,,Studio City,2,,12,5.0,500.0,2.0,34.140898,-118.403997,2016-06-15 00:31:01.671518
12412327,66390719,Entire home/apt,,Hollywood Hills,4,5.0,6,3.0,200.0,2.0,34.130833,-118.352787,2016-06-15 00:30:49.761445
13378892,73200886,Entire home/apt,,West Hollywood,0,,12,4.0,400.0,2.0,34.08934,-118.383039,2016-06-15 00:30:41.963206
721947,1191309,Entire home/apt,,Woodland Hills,2,,8,4.0,500.0,3.0,34.158825,-118.605578,2016-06-15 00:30:38.601589
10500242,53876940,Entire home/apt,,Beverly Hills,30,4.5,16,4.0,499.0,1.0,34.074795,-118.395998,2016-06-15 00:30:35.926378
6569453,33620297,Private room,,Downtown,16,5.0,2,1.0,95.0,1.0,34.060656,-118.247813,2016-06-15 00:30:33.689493
4582592,23589840,Private room,,Sherman Oaks,0,,2,1.0,50.0,2.0,34.156152,-118.466153,2016-06-15 00:30:20.330060
6716441,15686840,Private room,,Venice,2,,1,1.0,135.0,1.0,33.993273,-118.454652,2016-06-15 00:30:10.845256
6832154,7324782,Private room,,Encino,2,,2,1.0,94.0,3.0,34.136597,-118.499942,2016-06-15 00:30:06.034956
1048688,1283043,Entire home/apt,,Pico-Union,114,4.5,4,2.0,133.0,1.0,34.052461,-118.295459,2016-06-15 00:29:57.410079
11321735,59219463,Entire home/apt,,Venice,15,5.0,2,1.0,125.0,,33.980877,-118.465288,2016-06-15 00:29:50.480478
1702109,232535,Entire home/apt,,Manhattan Beach,3,5.0,6,3.0,350.0,3.0,33.898721,-118.416356,2016-06-15 00:29:44.115494
13372958,761042,Private room,,Canoga Park,1,,1,1.0,40.0,,34.202524,-118.61436,2016-06-15 00:29:39.845368
4685521,14338078,Entire home/apt,,Vermont Square,23,4.0,6,3.0,119.0,4.0,34.010148,-118.287374,2016-06-15 00:29:33.986014
8327528,3294571,Private room,,Venice,9,5.0,4,1.0,89.0,2.0,33.988912,-118.456442,2016-06-15 00:29:23.674360
9184677,21062115,Private room,,Westchester,1,,2,1.0,99.0,1.0,33.972748,-118.396127,2016-06-15 00:29:19.947871
288428,1705379,Private room,,Van Nuys,55,5.0,1,1.0,49.0,2.0,34.190755,-118.481721,2016-06-15 00:29:17.228611
