room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
11085567,7229162,Private room,,Brentwood,0,,1,1.0,85.0,,34.049429,-118.462439,2016-04-13 05:20:33.686778
10997778,23829584,Entire home/apt,,Highland Park,0,,4,1.0,91.0,1.0,34.1136,-118.185719,2016-04-13 05:20:21.248940
8256620,1273820,Private room,,Redondo Beach,0,,2,1.0,90.0,1.0,33.852422,-118.386703,2016-04-13 05:20:08.119897
5785651,11790305,Private room,,Glendale,37,5.0,2,1.0,50.0,1.0,34.133067,-118.240083,2016-04-13 05:20:05.549088
7051347,36978368,Entire home/apt,,Downtown,6,4.5,6,2.0,169.0,3.0,34.046758,-118.25485,2016-04-13 05:20:02.608414
6646805,33211656,Entire home/apt,,Venice,26,4.5,2,0.0,150.0,1.0,33.99336,-118.477051,2016-04-13 05:19:59.837913
4111683,320030,Entire home/apt,,East Hollywood,1,,2,1.0,110.0,3.0,34.081543,-118.285714,2016-04-13 05:19:57.487459
5526313,28655849,Private room,,Mid-Wilshire,18,5.0,1,1.0,53.0,1.0,34.053076,-118.332587,2016-04-13 05:19:54.913088
2098334,5176196,Entire home/apt,,Echo Park,9,4.5,2,1.0,120.0,4.0,34.078771,-118.259106,2016-04-13 05:19:51.794715
164575,7821,Entire home/apt,,Silver Lake,126,5.0,2,0.0,95.0,3.0,34.086871,-118.269637,2016-04-13 05:19:41.933264
554145,2724136,Private room,,Venice,63,5.0,1,1.0,80.0,5.0,33.987374,-118.464857,2016-04-13 05:19:24.998715
4525134,23458539,Entire home/apt,,Westlake,50,5.0,2,1.0,95.0,1.0,34.062166,-118.281016,2016-04-13 05:19:21.836340
598240,746983,Entire home/apt,,Hermosa Beach,10,5.0,6,2.0,290.0,3.0,33.856459,-118.39582,2016-04-13 05:19:10.272601
1832170,9581963,Entire home/apt,,Glassell Park,11,5.0,4,1.0,115.0,1.0,34.133045,-118.235507,2016-04-13 05:19:06.089957
1054981,2451422,Entire home/apt,,Venice,1,,5,2.0,250.0,3.0,33.996852,-118.464361,2016-04-13 05:19:02.329387
6450468,5516813,Entire home/apt,,Venice,75,4.5,3,0.0,150.0,1.0,33.985216,-118.472796,2016-04-13 05:18:59.243073
9432828,48892487,Entire home/apt,,Lomita,1,,2,1.0,80.0,7.0,33.790492,-118.320413,2016-04-13 05:18:56.446645
9627849,47336357,Private room,,Sherman Oaks,1,,3,1.0,45.0,1.0,34.158695,-118.445643,2016-04-13 05:18:28.022458
11064084,4151836,Entire home/apt,,Culver City,11,5.0,5,2.0,139.0,2.0,34.023078,-118.390044,2016-04-13 05:18:23.575844
4270411,22170519,Entire home/apt,,Hollywood,13,4.5,1,0.0,115.0,1.0,34.104381,-118.336468,2016-04-13 05:18:20.475945
12257056,65991674,Entire home/apt,,Jefferson Park,0,,4,0.0,65.0,1.0,34.025494,-118.33005,2016-04-13 05:18:11.500070
6238846,5138670,Private room,,Pico-Robertson,11,5.0,1,1.0,65.0,1.0,34.058231,-118.377038,2016-04-13 05:18:09.341686
1534491,4372831,Private room,,Fairfax,0,,1,1.0,89.0,1.0,34.070224,-118.348684,2016-04-13 05:18:03.198756
8679846,5904780,Private room,,Venice,1,,2,1.0,70.0,1.0,33.993341,-118.467422,2016-04-13 05:17:21.290771
10617324,19996574,Shared room,,Stevenson Ranch,8,5.0,6,1.0,29.0,1.0,34.410959,-118.579793,2016-04-13 05:17:15.631752
558138,1166114,Private room,,Long Beach,12,4.5,2,1.0,55.0,1.0,33.781406,-118.153226,2016-04-13 05:16:47.893769
11626792,17842347,Entire home/apt,,Vermont-Slauson,0,,16,10.0,545.0,3.0,33.975376,-118.295995,2016-04-13 05:16:44.225163
7716193,32713672,Entire home/apt,,Hollywood,3,3.5,2,0.0,70.0,2.0,34.102351,-118.310087,2016-04-13 05:16:40.688683
12274312,3303036,Entire home/apt,,Fairfax,0,,6,3.0,250.0,10.0,34.086084,-118.357259,2016-04-13 05:16:33.613600
2368419,12101531,Private room,,Palms,10,5.0,1,1.0,65.0,2.0,34.021124,-118.417993,2016-04-13 05:16:27.884795
6202174,4357679,Entire home/apt,,Mount Washington,1,,4,2.0,60.0,2.0,34.09784,-118.226857,2016-04-13 05:16:10.388325
4596007,13629197,Entire home/apt,,Echo Park,56,4.5,3,0.0,100.0,2.0,34.076331,-118.256077,2016-04-13 05:15:18.436709
10839510,16572765,Entire home/apt,,Mid-Wilshire,0,,6,2.0,179.0,5.0,34.065658,-118.35574,2016-04-13 05:15:15.044092
1289120,1390560,Entire home/apt,,Westwood,9,5.0,2,1.0,115.0,2.0,34.053432,-118.437316,2016-04-13 05:15:08.411190
8297623,17744505,Private room,,Hollywood,7,5.0,2,1.0,65.0,1.0,34.095177,-118.340282,2016-04-13 05:14:53.285018
8489169,27015377,Entire home/apt,,Pasadena,12,5.0,4,2.0,109.0,1.0,34.141416,-118.143186,2016-04-13 05:14:47.098281
6338533,31478582,Entire home/apt,,Burbank,4,5.0,4,1.0,99.0,2.0,34.166349,-118.304851,2016-04-13 05:14:44.110002
1851496,9238134,Entire home/apt,,Venice,9,5.0,4,2.0,400.0,3.0,33.994861,-118.476922,2016-04-13 05:14:17.603794
5838026,30305389,Shared room,,Hollywood,32,5.0,1,1.0,40.0,2.0,34.090355,-118.33167,2016-04-13 05:14:14.371266
1071480,4202856,Entire home/apt,,Venice,13,5.0,2,1.0,80.0,1.0,33.9991,-118.470207,2016-04-13 05:13:54.282391
8282188,35052353,Entire home/apt,,Downtown,0,,8,2.0,399.0,1.0,34.040863,-118.268226,2016-04-13 05:13:47.041603
11677090,7447614,Entire home/apt,,Glassell Park,0,,4,2.0,200.0,1.0,34.115165,-118.22454,2016-04-13 05:13:38.480076
10281759,49902835,Entire home/apt,,East Pasadena,27,5.0,2,0.0,82.0,1.0,34.136703,-118.076199,2016-04-13 05:12:53.539509
1283331,5855439,Private room,,East Hollywood,68,4.5,2,1.0,85.0,8.0,34.089117,-118.294643,2016-04-13 05:12:40.951547
11963864,5525563,Entire home/apt,,Fairfax,0,,4,2.0,249.0,1.0,34.079447,-118.352924,2016-04-13 05:12:28.462419
2717123,13904223,Private room,,Del Rey,0,,1,1.0,128.0,1.0,33.991209,-118.443893,2016-04-13 05:12:19.628591
6334974,3125989,Entire home/apt,,South Pasadena,6,4.5,2,0.0,95.0,2.0,34.113613,-118.164753,2016-04-13 05:11:49.902151
11185521,58179745,Entire home/apt,,East Hollywood,11,5.0,2,1.0,60.0,3.0,34.084503,-118.309055,2016-04-13 05:11:42.791422
4205444,5036411,Private room,,Santa Monica,0,,2,1.0,105.0,7.0,34.010041,-118.463444,2016-04-13 05:11:39.812635
11673505,29901714,Private room,,Hollywood,0,,1,1.0,40.0,21.0,34.097462,-118.347809,2016-04-13 05:11:25.906713
5959291,5425676,Entire home/apt,,Silver Lake,1,,4,1.0,89.0,3.0,34.093176,-118.274818,2016-04-13 05:11:23.194275
6991340,36654617,Entire home/apt,,Beverly Grove,2,,4,1.0,69.0,25.0,34.063708,-118.365178,2016-04-13 05:11:15.779298
4639968,24023857,Entire home/apt,,Koreatown,102,4.5,2,0.0,89.0,1.0,34.070691,-118.29907,2016-04-13 05:11:13.032859
8403711,44271665,Entire home/apt,,Eagle Rock,1,,2,1.0,85.0,1.0,34.130881,-118.210876,2016-04-13 05:11:09.932305
820107,4307551,Entire home/apt,,Rancho Park,0,,2,1.0,299.0,2.0,34.032917,-118.427014,2016-04-13 05:11:04.023405
8194121,10660515,Entire home/apt,,Hollywood,10,5.0,2,0.0,81.0,1.0,34.094298,-118.317824,2016-04-13 05:10:49.775425
2114825,10782142,Private room,,Van Nuys,39,5.0,2,1.0,69.0,2.0,34.197869,-118.437753,2016-04-13 05:10:46.258969
10901720,144436,Private room,,Glassell Park,0,,2,1.0,111.0,1.0,34.115035,-118.233924,2016-04-13 05:10:19.984969
5307450,3004192,Entire home/apt,,Topanga,89,4.5,4,1.0,125.0,1.0,34.096082,-118.615557,2016-04-13 05:09:54.901320
6119936,30311600,Private room,,Rancho Palos Verdes,2,,2,1.0,100.0,2.0,33.75523,-118.324274,2016-04-13 05:09:45.535989
2857516,7728214,Entire home/apt,,Hollywood,26,4.5,5,0.0,95.0,1.0,34.102033,-118.312842,2016-04-13 05:09:18.118026
4887059,25145550,Entire home/apt,,Hollywood,76,5.0,6,3.0,249.0,1.0,34.100293,-118.34346,2016-04-13 05:09:12.541137
7720975,27813182,Entire home/apt,,Downtown,36,5.0,4,1.0,145.0,1.0,34.045546,-118.260102,2016-04-13 05:09:05.418108
3549067,9544158,Entire home/apt,,Jefferson Park,14,4.5,2,0.0,99.0,1.0,34.031197,-118.314383,2016-04-13 05:09:00.865598
10232354,29474548,Private room,,Monterey Park,39,5.0,2,1.0,50.0,1.0,34.055439,-118.118126,2016-04-13 05:08:58.076958
892059,4739914,Private room,,Brentwood,9,5.0,1,1.0,69.0,6.0,34.047195,-118.464256,2016-04-13 05:08:39.082701
12009030,39715877,Entire home/apt,,Venice,0,,6,2.0,219.0,2.0,33.998645,-118.461213,2016-04-13 05:08:27.210470
755571,3976574,Entire home/apt,,West Hollywood,0,,5,2.0,175.0,2.0,34.087402,-118.384814,2016-04-13 05:08:24.056098
8273678,43626141,Private room,,Vermont Vista,2,,2,1.0,40.0,3.0,33.948622,-118.291311,2016-04-13 05:08:19.139385
5145787,26604289,Entire home/apt,,Silver Lake,33,5.0,2,1.0,141.0,2.0,34.099801,-118.255616,2016-04-13 05:08:13.969032
3868673,19697013,Private room,,Van Nuys,4,5.0,1,1.0,60.0,1.0,34.184462,-118.450339,2016-04-13 05:08:01.042686
8010725,1771595,Entire home/apt,,Hollywood Hills,4,4.0,3,1.0,150.0,3.0,34.105856,-118.31484,2016-04-13 05:07:54.973754
9775660,50397605,Shared room,,Hollywood,0,,1,1.0,50.0,1.0,34.093555,-118.342698,2016-04-13 05:07:48.610984
1832266,9305931,Entire home/apt,,Mount Washington,6,5.0,6,4.0,800.0,2.0,34.100621,-118.211143,2016-04-13 05:07:00.581823
6000714,5165472,Entire home/apt,,Los Feliz,12,4.5,4,2.0,200.0,4.0,34.101163,-118.275317,2016-04-13 05:06:54.891021
9637054,4661198,Entire home/apt,,Beverly Hills,1,,3,1.0,99.0,2.0,34.072515,-118.390901,2016-04-13 05:05:58.160744
7022756,25582961,Entire home/apt,,Mar Vista,6,4.5,3,1.0,79.0,4.0,34.020363,-118.436475,2016-04-13 05:05:55.132232
