room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
7265006,38036566,Entire home/apt,,Santa Monica,19,5.0,,2.0,229.0,2.0,34.034875,-118.479453,2015-10-17 00:42:35.879442
7536831,39489266,Shared room,,Hollywood,0,,2.0,1.0,25.0,1.0,34.097519,-118.349888,2015-10-15 07:58:01.157226
7275121,7706827,Private room,,Redondo Beach,8,5.0,1.0,1.0,65.0,2.0,33.849057,-118.390684,2015-10-15 13:40:37.923506
2605755,13320057,Entire home/apt,,Hollywood,19,5.0,,4.0,780.0,3.0,34.104341,-118.314937,2015-10-16 02:01:56.601201
4173017,2682536,Entire home/apt,,Exposition Park,0,,,7.0,1500.0,2.0,34.021749,-118.314631,2015-10-17 15:36:53.155572
7663831,35155338,Entire home/apt,,Malibu,2,5.0,4.0,2.0,220.0,,34.025267,-118.780193,2015-10-17 01:03:10.701202
284664,819926,Entire home/apt,,Los Feliz,4,5.0,4.0,1.0,175.0,1.0,34.101106,-118.283262,2015-10-15 07:59:07.061218
2293763,700568,Entire home/apt,,Westlake,16,4.5,3.0,0.0,74.0,3.0,34.061441,-118.277662,2015-10-15 00:52:41.367530
6418715,7030007,Private room,,Beverly Grove,8,5.0,1.0,1.0,100.0,1.0,34.080757,-118.362546,2015-10-18 00:20:32.346460
3884405,839285,Entire home/apt,,Studio City,4,4.5,,3.0,200.0,3.0,34.15307,-118.409603,2015-10-15 05:40:21.191992
819650,4304845,Private room,,Mid-City,0,,2.0,1.0,150.0,1.0,34.038947,-118.365829,2015-10-15 16:08:36.340057
7320984,17146591,Private room,,Venice,1,5.0,1.0,1.0,50.0,3.0,33.987656,-118.453443,2015-10-16 14:08:36.853544
6450283,31476460,Entire home/apt,,Venice,0,,,3.0,275.0,1.0,33.999024,-118.473994,2015-10-17 21:57:04.967775
6123067,29254912,Entire home/apt,,Venice,16,4.5,4.0,2.0,229.0,1.0,33.980238,-118.467141,2015-10-17 11:41:44.202483
5294377,25571284,Private room,,Westlake,0,,2.0,1.0,200.0,1.0,34.05267,-118.261803,2015-10-16 20:21:55.315374
1861508,9710576,Private room,,Del Rey,12,5.0,1.0,1.0,70.0,1.0,33.985286,-118.424982,2015-10-15 15:29:05.539284
6599870,34527384,Entire home/apt,,Hermosa Beach,1,5.0,,4.0,500.0,1.0,33.877012,-118.402033,2015-10-14 03:59:50.002274
7870008,21214418,Private room,,Pacific Palisades,4,5.0,2.0,1.0,110.0,1.0,34.043484,-118.547054,2015-10-17 18:33:33.640095
3176779,16108841,Entire home/apt,,Topanga,15,5.0,4.0,1.0,239.0,2.0,34.099743,-118.600003,2015-10-16 01:54:34.228768
4559225,16718741,Entire home/apt,,West Hollywood,5,5.0,,1.0,209.0,2.0,34.090504,-118.36016,2015-10-17 03:07:13.309177
172822,51484,Entire home/apt,,Manhattan Beach,19,4.5,,3.0,550.0,3.0,33.904781,-118.421062,2015-10-15 06:34:53.514878
3944721,976457,Shared room,,Hollywood,31,5.0,2.0,1.0,40.0,1.0,34.099158,-118.343119,2015-10-16 10:27:35.824428
2346712,8206200,Shared room,,Reseda,23,4.0,,1.0,32.0,1.0,34.214614,-118.534065,2015-10-17 07:46:18.936437
8296134,43743323,Entire home/apt,,Pasadena,0,,,3.0,250.0,1.0,34.158221,-118.153299,2015-10-15 04:36:32.752621
3875691,7343098,Private room,,Mid-Wilshire,0,,2.0,1.0,115.0,1.0,34.0661,-118.349548,2015-10-15 02:39:49.243758
7242517,3789687,Private room,,Hollywood,0,,2.0,1.0,60.0,20.0,34.086556,-118.313179,2015-10-14 15:15:11.431127
6032580,8958696,Entire home/apt,,Beverly Grove,5,4.0,4.0,2.0,198.0,3.0,34.080011,-118.36976,2015-10-15 23:40:55.345657
5013229,4660809,Entire home/apt,,Silver Lake,14,5.0,2.0,1.0,149.0,2.0,34.086725,-118.263937,2015-10-15 08:58:16.501797
2316169,11828417,Private room,,Hollywood Hills West,1,5.0,1.0,1.0,180.0,1.0,34.11923,-118.355085,2015-10-15 07:08:54.109166
1789845,1270782,Entire home/apt,,Long Beach,0,,,2.0,119.0,30.0,33.772282,-118.187668,2015-10-17 20:30:08.621976
6403111,33391999,Private room,,Santa Monica,22,4.0,2.0,1.0,125.0,1.0,34.016442,-118.491294,2015-10-17 05:19:15.268710
7496088,39260657,Entire home/apt,,Studio City,1,5.0,4.0,1.0,89.0,1.0,34.150028,-118.384098,2015-10-15 16:15:25.516032
4574276,1254174,Shared room,,Venice,2,4.0,,1.0,37.0,7.0,33.986827,-118.47286,2015-10-15 11:16:05.998918
4682046,4492771,Entire home/apt,,Venice,12,4.0,4.0,2.0,249.0,3.0,33.980806,-118.468487,2015-10-16 04:01:55.945203
8194961,43222351,Private room,,Sherman Oaks,0,,2.0,1.0,100.0,1.0,34.161218,-118.449197,2015-10-15 23:32:21.612453
356370,1619750,Private room,,Long Beach,87,5.0,2.0,1.0,59.0,3.0,33.761812,-118.148776,2015-10-14 04:44:23.720840
8193604,20037653,Private room,,Venice,0,,2.0,1.0,120.0,,34.007933,-118.454642,2015-10-17 15:00:49.020860
765505,4036257,Private room,,Santa Monica,5,4.0,2.0,1.0,53.0,2.0,34.01705,-118.480201,2015-10-17 05:24:37.571890
3060903,10853554,Entire home/apt,,Santa Monica,0,,,2.0,400.0,1.0,34.00723,-118.487717,2015-10-14 13:01:19.440353
7759465,40737881,Private room,,Pasadena,4,5.0,3.0,1.0,75.0,2.0,34.141311,-118.13079,2015-10-15 19:15:09.314467
1056444,5818799,Private room,,Santa Monica,137,5.0,3.0,1.0,149.0,,34.034627,-118.488649,2015-10-17 22:31:30.757227
7968624,1748257,Entire home/apt,,Pasadena,0,,2.0,1.0,109.0,1.0,34.144874,-118.14238,2015-10-14 19:58:34.181231
5797483,30079171,Private room,,Santa Monica,0,,2.0,1.0,38.0,3.0,34.009273,-118.461161,2015-10-17 15:26:52.532470
7526214,22053246,Entire home/apt,,Westlake,9,5.0,,1.0,135.0,1.0,34.049386,-118.264527,2015-10-14 02:43:10.697422
662176,3343353,Entire home/apt,,Glendale,9,5.0,3.0,1.0,115.0,3.0,34.138594,-118.262582,2015-10-15 07:40:54.956706
4401351,6018324,Private room,,Downtown,2,5.0,2.0,1.0,100.0,1.0,34.03402,-118.230772,2015-10-17 04:17:12.461307
1624423,536504,Entire home/apt,,Venice,18,5.0,3.0,1.0,150.0,7.0,33.995549,-118.477033,2015-10-16 23:24:54.125848
