room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9692562,1837808,Private room,,BYWATER,14,4.5,3,1.0,88.0,1.0,29.967228,-90.048155,2016-08-18 00:27:05.314585
11917689,3714281,Entire home/apt,,SEVENTH WARD,8,5.0,6,3.0,425.0,2.0,29.97206,-90.07036,2016-08-18 00:26:20.283287
5781064,6563045,Private room,,BAYOU ST. JOHN,1,,2,1.0,125.0,2.0,29.971643,-90.088068,2016-08-18 00:25:59.251044
9261601,4375434,Entire home/apt,,BAYOU ST. JOHN,1,,4,1.0,103.0,1.0,29.973815,-90.087153,2016-08-18 00:25:13.315595
826811,3599755,Entire home/apt,,CITY PARK,60,5.0,4,1.0,125.0,1.0,29.98054,-90.095045,2016-08-18 00:24:15.544194
5726789,29691722,Entire home/apt,,LEONIDAS - WEST CARROLLTON,35,5.0,2,0.0,80.0,2.0,29.95698,-90.125376,2016-08-18 00:24:06.724481
7708877,40496537,Entire home/apt,,VIEUX CARRE,15,5.0,2,1.0,170.0,4.0,29.962417,-90.063206,2016-08-18 00:11:50.663253
11462361,56274529,Private room,,LAKEVIEW,12,5.0,2,1.0,35.0,1.0,30.003465,-90.115151,2016-08-18 00:11:33.411441
10998550,57072076,Shared room,,FILLMORE,2,,2,1.0,50.0,1.0,30.019271,-90.080052,2016-08-18 00:10:43.837256
11919909,33990447,Entire home/apt,,VIEUX CARRE,13,5.0,10,4.0,800.0,,29.96405,-90.062762,2016-08-18 00:10:34.135847
10811048,55791587,Entire home/apt,,UPTOWN,7,5.0,7,3.0,375.0,3.0,29.928549,-90.104745,2016-08-18 00:10:31.931418
7603665,38967548,Entire home/apt,,LEONIDAS - WEST CARROLLTON,25,5.0,4,1.0,130.0,3.0,29.951807,-90.129325,2016-08-18 00:10:28.228083
11525130,53450299,Private room,,EDGELAKE - LITTLE WOODS,1,,2,1.0,55.0,1.0,30.037979,-90.00738,2016-08-18 00:10:24.361080
13798314,4962900,Entire home/apt,,CENTRAL BUSINESS DISTRICT,0,,6,2.0,500.0,,29.94989,-90.073008,2016-08-18 00:10:18.826714
14468014,89166909,Entire home/apt,,MID-CITY,0,,12,4.0,435.0,1.0,29.969296,-90.098707,2016-08-18 00:10:03.483683
7733449,14141297,Entire home/apt,,SEVENTH WARD,57,4.5,4,2.0,79.0,1.0,29.978523,-90.069851,2016-08-18 00:10:00.194052
14086171,67484640,Entire home/apt,,SEVENTH WARD,2,,4,1.0,59.0,2.0,29.975408,-90.068478,2016-08-18 00:09:43.235714
2145637,3676447,Entire home/apt,,VIEUX CARRE,40,5.0,4,1.0,200.0,2.0,29.959812,-90.066605,2016-08-18 00:09:08.316283
11033620,53098839,Shared room,,IBERVILLE HOUSING DEV,7,4.5,3,1.0,75.0,1.0,29.958361,-90.074484,2016-08-18 00:09:04.872180
2954068,3130631,Private room,,ALGIERS POINT,27,5.0,2,1.0,77.0,2.0,29.949032,-90.046468,2016-08-18 00:09:00.903346
6421241,33500183,Private room,,SIXTH WARD - TREME - LAFITTE,23,4.5,5,1.0,45.0,,29.971999,-90.077084,2016-08-18 00:08:56.278210
13350416,48187766,Entire home/apt,,AUDUBON - UNIVERSITY,0,,6,2.0,80.0,1.0,29.947948,-90.120435,2016-08-18 00:08:35.062540
996835,5476313,Entire home/apt,,BYWATER,112,5.0,4,1.0,111.0,3.0,29.963238,-90.043663,2016-08-18 00:08:14.073360
13612674,75887235,Entire home/apt,,VIEUX CARRE,4,5.0,4,1.0,159.0,1.0,29.955812,-90.069028,2016-08-18 00:08:03.258476
12286675,149522,Private room,,VIEUX CARRE,13,4.5,4,1.0,109.0,,29.960415,-90.062627,2016-08-18 00:07:45.516440
