room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12466940,5919294,Entire home/apt,,FRERET,3,5.0,6,,125.0,3.0,29.936218,-90.105896,2016-11-19 19:06:03.944618
5328061,27050375,Private room,,BAYOU ST. JOHN,19,4.5,2,,55.0,1.0,29.970545,-90.08397,2016-11-19 19:05:31.999982
2577724,7558719,Entire home/apt,,CENTRAL BUSINESS DISTRICT,1,,4,,330.0,3.0,29.95002,-90.069017,2016-11-19 19:05:19.579517
15289040,797100,Entire home/apt,,VIEUX CARRE,2,,2,,127.0,2.0,29.961206,-90.067053,2016-11-19 19:05:07.027150
13412524,41403925,Entire home/apt,,VIEUX CARRE,13,5.0,2,,150.0,2.0,29.958062,-90.066436,2016-11-19 19:05:02.486042
10833236,13390311,Entire home/apt,,VIEUX CARRE,0,,5,,199.0,2.0,29.955578,-90.066447,2016-11-19 19:04:51.729676
6769108,30380474,Entire home/apt,,CENTRAL BUSINESS DISTRICT,25,5.0,4,,180.0,4.0,29.952385,-90.073332,2016-11-19 19:04:42.071842
6878906,36046136,Entire home/apt,,VIEUX CARRE,2,,9,,800.0,1.0,29.959585,-90.06717,2016-11-19 19:04:20.277034
6073958,31532232,Entire home/apt,,VIEUX CARRE,18,5.0,4,,150.0,2.0,29.965241,-90.064101,2016-11-19 19:03:59.142802
2172205,11081885,Entire home/apt,,AUDUBON - UNIVERSITY,1,,8,,450.0,4.0,29.937018,-90.115316,2016-11-19 19:03:48.253760
10684033,54375117,Entire home/apt,,GENTILLY TERRACE,9,5.0,2,,75.0,2.0,30.008169,-90.053697,2016-11-19 19:03:37.816644
5924150,3240335,Private room,,EAST CARROLLTON,1,,2,,50.0,3.0,29.945336,-90.130677,2016-11-19 19:03:35.467438
15613046,19743769,Private room,,ST. ROCH,3,4.5,4,,40.0,1.0,29.978832,-90.052107,2016-11-19 19:03:32.641665
4435784,85132,Entire home/apt,,CENTRAL CITY - MAGNOLIA,0,,2,,250.0,1.0,29.93513,-90.0809,2016-11-19 19:03:19.509491
9252319,1935763,Entire home/apt,,CENTRAL BUSINESS DISTRICT,7,5.0,2,,250.0,7.0,29.946304,-90.069135,2016-11-19 19:03:14.255526
14453468,88079520,Entire home/apt,,ALGIERS POINT,0,,6,,225.0,,29.952763,-90.0543,2016-11-19 19:03:10.634025
9393915,45004721,Shared room,,BROADMOOR,12,4.5,2,,27.0,2.0,29.945942,-90.107158,2016-11-19 19:02:54.000891
13688115,42722066,Entire home/apt,,ST. CLAUDE,16,5.0,4,,75.0,,29.969658,-90.043558,2016-11-19 19:02:47.490248
13396757,76218914,Entire home/apt,,GENTILLY WOODS,2,,5,,160.0,2.0,30.01257,-90.03574,2016-11-19 19:02:09.195666
12227101,65779450,Entire home/apt,,MARIGNY,23,5.0,3,,124.0,2.0,29.966207,-90.055349,2016-11-19 19:01:56.311103
7821044,41177097,Entire home/apt,,SEVENTH WARD,26,5.0,16,,1900.0,2.0,29.976793,-90.075637,2016-11-19 19:01:43.277177
15902071,103151923,Private room,,ST. THOMAS HOUSING DEV,0,,2,,58.0,1.0,29.928861,-90.071744,2016-11-19 19:01:35.414887
