room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
5969243,16876840,Entire home/apt,,BYWATER,13,5.0,5.0,2.0,200.0,2.0,29.962385,-90.044244,2016-02-15 06:55:41.658332
3767941,149522,Private room,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,23,5.0,2.0,1.0,68.0,,29.936434,-90.067426,2016-02-15 06:55:32.387404
2233392,259843,Shared room,,BYWATER,4,5.0,2.0,1.0,69.0,1.0,29.963058,-90.050837,2016-02-15 06:55:29.897494
6591146,3636631,Entire home/apt,,MILAN,2,5.0,,3.0,600.0,5.0,29.927668,-90.097693,2016-02-15 06:55:19.878096
4408941,22884954,Entire home/apt,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,1,5.0,2.0,1.0,130.0,3.0,29.942025,-90.067834,2016-02-15 06:54:52.075886
4947433,5770796,Entire home/apt,,MARIGNY,11,5.0,4.0,1.0,250.0,2.0,29.963328,-90.058951,2016-02-15 06:54:22.105863
4875454,25082081,Entire home/apt,,ST. CLAUDE,54,5.0,,2.0,95.0,3.0,29.971695,-90.034123,2016-02-15 06:54:17.125028
5153914,7894875,Entire home/apt,,BAYOU ST. JOHN,3,5.0,3.0,1.0,300.0,1.0,29.975608,-90.089844,2016-02-15 06:53:28.182259
2497559,5461727,Private room,,VIEUX CARRE,95,5.0,1.0,1.0,81.0,1.0,29.96207,-90.064315,2016-02-15 06:53:08.090389
10123509,30360561,Entire home/apt,,VIEUX CARRE,3,3.0,4.0,1.0,230.0,1.0,29.959856,-90.062337,2016-02-15 06:53:06.781244
5240773,27122712,Entire home/apt,,ST. CLAUDE,1,3.0,,2.0,120.0,1.0,29.970029,-90.042602,2016-02-15 06:53:03.585661
1665035,1832077,Private room,,HOLY CROSS,69,5.0,2.0,1.0,50.0,1.0,29.960544,-90.021675,2016-02-15 06:53:01.247022
5095586,26329658,Entire home/apt,,BAYOU ST. JOHN,38,5.0,3.0,1.0,98.0,1.0,29.976384,-90.08286,2016-02-15 06:52:56.928680
6201489,32160442,Entire home/apt,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,6,5.0,2.0,1.0,135.0,3.0,29.931989,-90.077484,2016-02-15 06:52:44.580855
10566275,24869359,Private room,,LAKESHORE - LAKE VISTA,0,,1.0,1.0,150.0,1.0,30.025176,-90.092741,2016-02-15 06:52:41.314591
8506019,4871049,Private room,,MID-CITY,8,4.5,2.0,1.0,55.0,1.0,29.971126,-90.089908,2016-02-15 06:52:39.375641
6834225,32206940,Entire home/apt,,MID-CITY,12,5.0,,2.0,135.0,,29.969309,-90.102971,2016-02-15 06:52:26.409689
6964863,30408815,Entire home/apt,,AUDUBON - UNIVERSITY,6,5.0,,4.0,400.0,1.0,29.946625,-90.11952,2016-02-15 06:52:22.982563
899985,4805053,Entire home/apt,,SEVENTH WARD,59,5.0,4.0,1.0,125.0,3.0,29.971184,-90.059281,2016-02-15 06:52:20.916129
10402053,20649919,Entire home/apt,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,0,,,3.0,600.0,3.0,29.932081,-90.072242,2016-02-15 06:52:18.194845
5217243,3031906,Entire home/apt,,CENTRAL CITY - MAGNOLIA,9,5.0,,3.0,125.0,1.0,29.942089,-90.093675,2016-02-15 06:52:09.660332
774644,4086831,Private room,,MARIGNY,66,4.5,3.0,1.0,90.0,2.0,29.964913,-90.052681,2016-02-15 06:52:04.179003
779851,4112192,Entire home/apt,,MARIGNY,70,5.0,4.0,1.0,125.0,3.0,29.963256,-90.057395,2016-02-15 06:52:01.267039
4776931,1574576,Entire home/apt,,LAKEWOOD-WEST END,4,5.0,4.0,1.0,125.0,3.0,30.002217,-90.117768,2016-02-15 06:51:54.745424
5999734,2019341,Entire home/apt,,SEVENTH WARD,2,4.5,,2.0,475.0,1.0,29.967798,-90.063689,2016-02-15 06:51:50.947853
9169720,4083735,Entire home/apt,,FRERET,0,,3.0,1.0,325.0,1.0,29.935419,-90.105013,2016-02-15 06:51:44.407479
1351492,6562300,Entire home/apt,,ST. CLAUDE,10,5.0,2.0,1.0,145.0,2.0,29.969467,-90.048871,2016-02-15 06:51:26.669056
10233754,52574706,Private room,,MARIGNY,0,,2.0,1.0,80.0,1.0,29.967083,-90.051348,2016-02-15 06:50:56.758347
10383234,53450299,Private room,,EDGELAKE - LITTLE WOODS,4,5.0,,1.0,150.0,1.0,30.038498,-90.006855,2016-02-15 06:50:49.482513
4908233,13179976,Private room,,HOLY CROSS,5,4.5,2.0,1.0,115.0,3.0,29.958057,-90.01868,2016-02-15 06:50:44.834913
896709,4782391,Entire home/apt,,SIXTH WARD - TREME - LAFITTE,27,4.5,,3.0,199.0,2.0,29.974256,-90.077289,2016-02-15 06:50:23.368488
9134531,12055406,Entire home/apt,,SEVENTH WARD,6,5.0,,2.0,199.0,2.0,29.969835,-90.063569,2016-02-15 06:50:19.324523
891764,897324,Entire home/apt,,FAIRGROUNDS - BROAD,59,5.0,4.0,2.0,99.0,2.0,29.982125,-90.084034,2016-02-15 06:50:00.803605
838980,4027916,Entire home/apt,,FAIRGROUNDS - BROAD,19,4.5,4.0,1.0,200.0,2.0,29.980574,-90.075844,2016-02-15 06:49:51.669065
4717916,24373044,Private room,,ST. ROCH,2,5.0,5.0,1.0,200.0,1.0,29.98045,-90.057266,2016-02-15 06:49:46.493879
875626,4623358,Entire home/apt,,VIEUX CARRE,1,5.0,3.0,1.0,1088.0,3.0,29.956022,-90.070096,2016-02-15 06:49:31.449830
1062247,1704272,Private room,,CENTRAL CITY - MAGNOLIA,2,4.0,4.0,1.0,175.0,3.0,29.934305,-90.080749,2016-02-15 06:49:16.801224
1487949,7304506,Entire home/apt,,BYWATER,60,5.0,4.0,1.0,140.0,1.0,29.966881,-90.046324,2016-02-15 06:49:09.316921
898685,4796527,Entire home/apt,,CENTRAL CITY - MAGNOLIA,130,5.0,2.0,1.0,115.0,3.0,29.934732,-90.082003,2016-02-15 06:49:06.747408
8372816,29234593,Entire home/apt,,LAKEVIEW,23,5.0,3.0,1.0,105.0,1.0,30.011002,-90.110889,2016-02-15 06:49:03.896519
2351649,12008843,Private room,,ALGIERS WHITNEY,5,5.0,2.0,1.0,75.0,2.0,29.951905,-90.045087,2016-02-15 06:48:58.106001
9168032,4962900,Entire home/apt,,CENTRAL BUSINESS DISTRICT,1,5.0,,2.0,83.0,,29.954702,-90.074292,2016-02-15 06:48:45.077069
