room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
539020,2647849,Entire home/apt,,Asheville,173,5.0,4,1.0,75.0,,35.573176,-82.599759,2016-12-26 15:15:08.933974
15321136,72717376,Entire home/apt,,Asheville,5,4.5,4,2.0,75.0,,35.589255,-82.476128,2016-12-26 15:15:08.908783
9442229,12574134,Entire home/apt,,Asheville,92,5.0,5,1.0,75.0,,35.57114,-82.592163,2016-12-26 15:15:08.899323
3945733,20447538,Entire home/apt,,Asheville,169,4.5,3,0.0,79.0,,35.610526,-82.555817,2016-12-26 15:15:08.895340
11545230,60921853,Entire home/apt,,Asheville,53,4.5,6,2.0,75.0,,35.570981,-82.575089,2016-12-26 15:15:08.114234
5506704,28561358,Entire home/apt,,Asheville,36,4.5,3,0.0,75.0,,35.568091,-82.606393,2016-12-26 15:15:08.111888
3649639,18450336,Entire home/apt,,Asheville,162,5.0,4,1.0,70.0,,35.608152,-82.56361,2016-12-26 15:15:07.519851
15124397,15582281,Entire home/apt,,Asheville,13,5.0,2,1.0,79.0,,35.574796,-82.534574,2016-12-26 15:15:07.508123
4394670,22813406,Entire home/apt,,Asheville,56,5.0,4,1.0,52.0,,35.635945,-82.53366,2016-12-26 15:15:05.942396
1243512,427027,Entire home/apt,,Asheville,23,5.0,16,10.0,1111.0,,35.598206,-82.552741,2016-12-26 15:15:03.259100
4907244,4898847,Entire home/apt,,Asheville,19,5.0,12,6.0,850.0,,35.599858,-82.557262,2016-12-26 15:15:02.005103
86983,1675743,Entire home/apt,,Asheville,22,4.5,12,4.0,525.0,,35.586739,-82.550933,2016-12-26 15:15:01.344537
5481195,28424329,Entire home/apt,,Asheville,44,5.0,6,2.0,550.0,,35.619372,-82.550708,2016-12-26 15:15:01.323196
14884802,6074062,Entire home/apt,,Asheville,8,5.0,11,4.0,550.0,,35.594909,-82.555177,2016-12-26 15:15:01.311966
8266788,1686503,Entire home/apt,,Asheville,12,4.5,7,4.0,400.0,,35.57594,-82.544842,2016-12-26 15:14:59.932316
10901464,9309798,Entire home/apt,,Asheville,8,4.5,7,3.0,325.0,,35.569509,-82.597065,2016-12-26 15:14:59.929279
8813084,2044026,Entire home/apt,,Asheville,11,5.0,4,2.0,400.0,,35.604805,-82.57449,2016-12-26 15:14:59.927105
1223655,427027,Entire home/apt,,Asheville,23,5.0,10,4.0,415.0,,35.596719,-82.553623,2016-12-26 15:14:59.923922
9232961,47993000,Entire home/apt,,Asheville,0,0.0,6,2.0,375.0,,35.528728,-82.51877,2016-12-26 15:14:59.921472
4226713,21935451,Entire home/apt,,Asheville,43,5.0,10,5.0,475.0,,35.617698,-82.505003,2016-12-26 15:14:59.919317
4484272,23265430,Entire home/apt,,Formerly ETJ,14,5.0,8,3.0,350.0,,35.61869,-82.506856,2016-12-26 15:14:59.913637
80905,427027,Entire home/apt,,Asheville,64,4.5,4,1.0,315.0,,35.597006,-82.55237,2016-12-26 15:14:59.909173
7366555,1575477,Entire home/apt,,Asheville,2,0.0,11,5.0,450.0,,35.626935,-82.544069,2016-12-26 15:14:59.900654
13684589,79691715,Entire home/apt,,Asheville,0,0.0,6,3.0,350.0,,35.583776,-82.58659,2016-12-26 15:14:58.562934
990426,427027,Entire home/apt,,Asheville,31,4.5,6,2.0,315.0,,35.5985,-82.552424,2016-12-26 15:14:58.557397
5839119,30315956,Entire home/apt,,Asheville,35,5.0,10,4.0,450.0,,35.601928,-82.563418,2016-12-26 15:14:58.555220
13138105,4102297,Entire home/apt,,Asheville,7,5.0,4,2.0,350.0,,35.597012,-82.555467,2016-12-26 15:14:58.553033
15469734,3982820,Entire home/apt,,Asheville,0,0.0,8,4.0,319.0,,35.578203,-82.595826,2016-12-26 15:14:58.549314
12972968,23026854,Entire home/apt,,Asheville,24,5.0,6,3.0,325.0,,35.63096,-82.540002,2016-12-26 15:14:58.545670
5507900,28567369,Entire home/apt,,Asheville,13,5.0,5,2.0,300.0,,35.595262,-82.554166,2016-12-26 15:14:58.543632
8838165,34753919,Entire home/apt,,Asheville,32,5.0,8,3.0,300.0,,35.555856,-82.534345,2016-12-26 15:14:58.541546
6741903,8120727,Entire home/apt,,Asheville,32,5.0,6,3.0,300.0,,35.569047,-82.595798,2016-12-26 15:14:58.539263
1583423,427027,Entire home/apt,,Asheville,28,5.0,4,2.0,305.0,,35.598404,-82.552269,2016-12-26 15:14:58.536195
12401202,67057274,Entire home/apt,,Asheville,2,0.0,6,2.0,350.0,,35.597055,-82.553105,2016-12-26 15:14:58.533676
14782142,8939051,Entire home/apt,,Asheville,8,5.0,8,4.0,350.0,,35.579232,-82.544554,2016-12-26 15:14:58.529229
13044640,21362898,Entire home/apt,,Asheville,1,0.0,6,3.0,300.0,,35.5806,-82.597333,2016-12-26 15:14:58.527009
12310425,64613905,Entire home/apt,,Asheville,7,5.0,8,3.0,325.0,,35.579536,-82.596763,2016-12-26 15:14:58.524714
3655370,614610,Entire home/apt,,Asheville,8,4.5,6,3.0,225.0,,35.622599,-82.504173,2016-12-26 15:14:56.204325
13341778,4102297,Entire home/apt,,Asheville,1,0.0,2,1.0,250.0,,35.596263,-82.553915,2016-12-26 15:14:56.202072
6512423,34049461,Entire home/apt,,Asheville,1,0.0,4,3.0,300.0,,35.589239,-82.546094,2016-12-26 15:14:56.199481
2761822,4752708,Entire home/apt,,Asheville,44,5.0,6,2.0,279.0,,35.580972,-82.576433,2016-12-26 15:14:56.196652
3741932,19133972,Entire home/apt,,Asheville,45,5.0,4,2.0,275.0,,35.586271,-82.578516,2016-12-26 15:14:56.167549
15062612,86748234,Entire home/apt,,Formerly ETJ,3,5.0,8,3.0,229.0,,35.542647,-82.513743,2016-12-26 15:14:56.148311
13524286,32054468,Entire home/apt,,Asheville,2,0.0,4,2.0,219.0,,35.593451,-82.561492,2016-12-26 15:14:54.770132
6091389,31608670,Entire home/apt,,Asheville,9,5.0,4,2.0,300.0,,35.601052,-82.54356,2016-12-26 15:14:54.759347
16186312,103104686,Entire home/apt,,Asheville,0,0.0,6,3.0,249.0,,35.540784,-82.600855,2016-12-26 15:14:54.738447
3694260,2759944,Entire home/apt,,Asheville,1,0.0,5,2.0,250.0,,35.604544,-82.568868,2016-12-26 15:14:54.736024
6419437,28782478,Entire home/apt,,Asheville,6,5.0,6,3.0,200.0,,35.582973,-82.589448,2016-12-26 15:14:52.991446
6180513,32054468,Entire home/apt,,Asheville,14,4.5,4,2.0,219.0,,35.593379,-82.560817,2016-12-26 15:14:52.975677
