room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
3752008,16246720,Shared room,,19,43,5.0,4,1.0,77.0,,36.16549,-86.776451,2017-03-11 22:27:07.398119
3740324,16246720,Shared room,,19,62,5.0,4,1.0,77.0,,36.164148,-86.776972,2017-03-11 22:27:07.393594
6902607,19262902,Shared room,,23,0,0.0,2,1.0,250.0,,36.081842,-86.902308,2017-03-11 22:27:03.284784
15447352,24940640,Shared room,,22,0,0.0,3,1.0,159.0,,36.072602,-86.94659,2017-03-11 22:27:01.130226
16311663,18865875,Shared room,,5,0,0.0,4,1.0,160.0,,36.190957,-86.767083,2017-03-11 22:27:01.127417
7868621,41469573,Shared room,,1,7,4.5,12,1.0,139.0,,36.226613,-86.829775,2017-03-11 22:27:00.095994
15212205,63298682,Shared room,,21,3,4.5,2,1.0,117.0,,36.154332,-86.799512,2017-03-11 22:26:59.125765
14338778,87617980,Shared room,,17,20,4.5,3,1.0,85.0,,36.137337,-86.794628,2017-03-11 22:26:58.632186
7805432,40723638,Shared room,,32,0,0.0,2,1.0,75.0,,36.066784,-86.643779,2017-03-11 22:26:57.686757
9738865,47028126,Shared room,,19,39,5.0,2,1.0,64.0,,36.145308,-86.78973,2017-03-11 22:26:57.683678
4083973,2373011,Shared room,,24,10,4.5,1,1.0,59.0,,36.131143,-86.834973,2017-03-11 22:26:57.213820
4084205,2373011,Shared room,,24,7,5.0,2,1.0,59.0,,36.132366,-86.835021,2017-03-11 22:26:57.211449
2071080,7720839,Shared room,,19,1,0.0,1,1.0,45.0,,36.147168,-86.787539,2017-03-11 22:26:57.208475
4084356,2373011,Shared room,,24,13,5.0,2,1.0,59.0,,36.131418,-86.834648,2017-03-11 22:26:57.205726
13439442,40465672,Shared room,,8,39,4.0,2,1.0,50.0,,36.225577,-86.742124,2017-03-11 22:26:57.202974
1951714,7720839,Shared room,,19,5,5.0,2,1.0,45.0,,36.147212,-86.787587,2017-03-11 22:26:57.199462
17612541,119730253,Shared room,,24,0,0.0,3,1.0,56.0,,36.137221,-86.838512,2017-03-11 22:26:57.196606
15157526,16246720,Shared room,,19,10,5.0,4,1.0,32.0,,36.163879,-86.775111,2017-03-11 22:26:56.104549
15157762,16246720,Shared room,,19,3,4.5,4,1.0,32.0,,36.165382,-86.775559,2017-03-11 22:26:56.101878
15158385,16246720,Shared room,,19,6,5.0,4,1.0,32.0,,36.163835,-86.775389,2017-03-11 22:26:54.854989
4154921,16246720,Shared room,,19,64,4.5,4,1.0,32.0,,36.164148,-86.775374,2017-03-11 22:26:54.852810
15157178,16246720,Shared room,,19,12,5.0,4,1.0,32.0,,36.165474,-86.776831,2017-03-11 22:26:54.850560
6833907,16246720,Shared room,,19,38,5.0,4,1.0,32.0,,36.164759,-86.777094,2017-03-11 22:26:54.845926
3717835,16246720,Shared room,,19,52,5.0,4,1.0,32.0,,36.164427,-86.775632,2017-03-11 22:26:54.842987
3642701,16246720,Shared room,,19,84,5.0,4,1.0,32.0,,36.165208,-86.776994,2017-03-11 22:26:54.840079
3717911,16246720,Shared room,,19,72,5.0,4,1.0,32.0,,36.164167,-86.776836,2017-03-11 22:26:54.837339
3740203,16246720,Shared room,,19,105,5.0,4,1.0,32.0,,36.16406,-86.776862,2017-03-11 22:26:54.834387
10964070,30592364,Shared room,,32,31,5.0,2,1.0,22.0,,36.055134,-86.638961,2017-03-11 22:26:54.829972
3284008,16598536,Shared room,,6,84,5.0,2,1.0,20.0,,36.172802,-86.742917,2017-03-11 22:26:54.827789
4154832,16246720,Shared room,,19,97,5.0,4,1.0,32.0,,36.163998,-86.77678,2017-03-11 22:26:54.825217
14463853,89121626,Shared room,,8,21,5.0,2,1.0,39.0,,36.226781,-86.741774,2017-03-11 22:26:54.822169
14885793,93362885,Shared room,,7,0,0.0,1,1.0,22.0,,36.211999,-86.711243,2017-03-11 22:26:54.819464
6835573,16246720,Shared room,,19,87,5.0,4,1.0,32.0,,36.163643,-86.776426,2017-03-11 22:26:54.816988
15022944,34921714,Shared room,,13,27,5.0,3,1.0,27.0,,36.127329,-86.699081,2017-03-11 22:26:54.813215
16032076,52892848,Shared room,,21,13,5.0,2,1.0,24.0,,36.171272,-86.817938,2017-03-11 22:26:54.811112
16331761,89111666,Shared room,,13,22,4.5,2,1.0,25.0,,36.123584,-86.705217,2017-03-11 22:26:54.808996
9752399,17574060,Shared room,,8,106,5.0,1,1.0,29.0,,36.227291,-86.742899,2017-03-11 22:26:54.803091
6128550,1039985,Entire home/apt,,25,10,5.0,7,3.0,600.0,,36.100623,-86.808878,2017-03-11 22:10:52.603552
3013183,2559471,Entire home/apt,,9,40,5.0,10,3.0,224.0,,36.247368,-86.693798,2017-03-11 22:07:40.183561
17029110,107388774,Entire home/apt,,15,0,0.0,10,3.0,175.0,,36.159554,-86.683938,2017-03-11 22:06:29.287516
15706916,101426897,Entire home/apt,,6,15,5.0,4,2.0,199.0,,36.175152,-86.755362,2017-03-11 22:00:20.067785
5684492,4962900,Entire home/apt,,19,3,4.5,4,1.0,114.0,,36.164172,-86.776377,2017-03-11 21:58:00.316648
16000962,126174,Entire home/apt,,6,16,5.0,6,2.0,78.0,,36.178009,-86.725501,2017-03-11 21:57:15.843404
11981058,39918714,Entire home/apt,,6,30,5.0,12,5.0,775.0,,36.166794,-86.741704,2017-03-11 21:57:05.593578
16311328,105602635,Entire home/apt,,21,1,0.0,4,1.0,899.0,,36.155045,-86.797658,2017-03-11 21:57:05.589360
15828443,102486606,Entire home/apt,,17,0,0.0,12,3.0,750.0,,36.132033,-86.770045,2017-03-11 21:57:03.431573
14994422,72969482,Entire home/apt,,17,8,5.0,16,5.0,950.0,,36.136726,-86.76598,2017-03-11 21:57:03.429374
4149742,6188282,Entire home/apt,,34,3,5.0,6,2.0,899.0,,36.070975,-86.800869,2017-03-11 21:57:03.423437
17509027,101426897,Entire home/apt,,35,0,0.0,12,4.0,999.0,,36.154955,-86.949655,2017-03-11 21:57:03.409096
4862580,16680983,Entire home/apt,,6,58,5.0,16,5.0,750.0,,36.170288,-86.754355,2017-03-11 21:57:00.703936
15218308,319913,Entire home/apt,,6,0,0.0,12,4.0,547.0,,36.172557,-86.73912,2017-03-11 21:56:52.898063
5849516,30371424,Entire home/apt,,17,22,5.0,8,5.0,375.0,,36.127198,-86.784595,2017-03-11 20:52:15.404538
9450468,48970735,Entire home/apt,,25,7,5.0,6,2.0,350.0,,36.117678,-86.821609,2017-03-11 20:52:15.398587
7853444,41384523,Entire home/apt,,17,18,5.0,8,3.0,375.0,,36.134488,-86.786467,2017-03-11 20:52:14.467867
17476868,40552490,Entire home/apt,,20,0,0.0,8,3.0,350.0,,36.156542,-86.848885,2017-03-11 20:52:14.458268
10824504,56047788,Entire home/apt,,19,11,5.0,8,3.0,425.0,,36.146943,-86.790985,2017-03-11 20:52:14.437305
11295295,3530837,Entire home/apt,,18,1,0.0,7,3.0,400.0,,36.125397,-86.791964,2017-03-11 20:52:13.291648
17107087,26766131,Entire home/apt,,19,2,0.0,8,2.0,499.0,,36.162372,-86.780435,2017-03-11 20:52:12.150015
2608052,13356047,Entire home/apt,,24,53,5.0,6,3.0,370.0,,36.150446,-86.831582,2017-03-11 20:52:12.136781
